,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day15_date,day15_audience
1882,호타루의 빛,일본,골든타이드픽처스(주)|(주)영화사 조제,3395435,34263,12세이상관람가,멜로/로맨스|코미디,2012-09-06,12,208,2012-09-13,1941
1883,대니쉬 걸,미국,유니버설픽쳐스인터내셔널 코리아(유),759248,1742433,청소년관람불가,드라마,2016-02-17,201,5826,2016-02-24,77162
1884,데드풀,미국,이십세기폭스코리아(주),264424,1914149,청소년관람불가,액션|SF,2016-02-17,915,252018,2016-02-24,2108639
1885,동주,한국,메가박스(주)플러스엠,14140,7224096,12세이상관람가,드라마,2016-02-17,374,19124,2016-02-24,387085
1886,빌리와 용감한 녀석들: 치킨 히어로,미국,(주)박수엔터테인먼트|㈜코리아스크린,0,261218,전체관람가,애니메이션,2016-02-17,226,2794,2016-02-24,27695
1887,좋아해줘,한국,씨제이이앤엠(주),1646,10305393,12세이상관람가,멜로/로맨스|코미디,2016-02-17,614,73132,2016-02-24,622398
1888,주토피아,미국,월트디즈니컴퍼니코리아(주),20542,565959,전체관람가|전체관람가,애니메이션|액션|어드벤처,2016-02-17,557,35604,2016-02-24,647314
1889,개인교수: 심화학습,한국,(주)소나무픽쳐스,0,0,청소년관람불가,멜로/로맨스|드라마,2016-02-18,20,428,2016-02-25,505
1890,신 금병매 2,중국,(유)조이앤컨텐츠그룹,4337,0,청소년관람불가,멜로/로맨스,2016-02-18,1,1,2016-02-25,2
1891,이지머니,스웨덴,(주)소나무픽쳐스,0,0,청소년관람불가,액션|범죄|드라마|스릴러,2016-02-18,5,91,2016-02-25,98
1892,귀향,한국,(주)와우픽쳐스,120949,1164668,15세이상관람가,드라마,2016-02-24,513,158174,2016-03-02,1907746
1893,순정,한국,(주)리틀빅픽쳐스,10312,9752205,12세이상관람가,드라마,2016-02-24,467,56244,2016-03-02,227381
1894,스포트라이트,미국,(주)팝엔터테인먼트,71726,2805869,15세이상관람가,드라마|스릴러,2016-02-24,295,21951,2016-03-02,162007
1895,감독 미카엘 하네케,오스트리아 ,THE 픽쳐스,0,180195,15세이상관람가,다큐멘터리,2016-02-25,5,24,2016-03-03,344
1896,고스트 헌터: 얼음 몬스터의 부활,독일,예지림엔터테인먼트,625653,0,전체관람가,어드벤처,2016-02-25,58,1135,2016-03-03,6784
1897,관음증,한국,골든타이드픽처스(주),298966,0,청소년관람불가,멜로/로맨스,2016-02-25,20,546,2016-03-03,553
1898,남과 여,한국,(주)쇼박스,0,6359614,청소년관람불가,멜로/로맨스,2016-02-25,424,27887,2016-03-03,182382
1899,댐999: 거대한 물폭탄,인도,(주)소나무픽쳐스,602581,0,12세이상관람가,어드벤처|드라마,2016-02-25,5,50,2016-03-03,120
1900,레터스 투 갓,미국,(주)모멘텀엔터테인먼트,14192,0,전체관람가,가족|드라마,2016-02-25,104,2707,2016-03-03,24589
1901,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,영국,와이드 릴리즈(주),4997,314721,전체관람가,애니메이션,2016-02-25,108,5775,2016-03-03,51390
1902,사울의 아들,헝가리,그린나래미디어(주),2018,0,청소년관람불가,드라마,2016-02-25,47,1167,2016-03-03,14870
1903,소꿉놀이,한국,(주)시네마달,1236,0,전체관람가,다큐멘터리,2016-02-25,12,34,2016-03-03,1512
1904,썰만화,한국,TCO(주)더콘텐츠온,7255,0,청소년관람불가,코미디|드라마|멜로/로맨스,2016-02-25,21,262,2016-03-03,269
1905,야한밤 심야극장,한국,(주)케이알씨지,83782,0,청소년관람불가,멜로/로맨스|드라마,2016-02-25,20,360,2016-03-03,374
1906,제 5침공,미국,유니버설픽쳐스인터내셔널 코리아(유),0,88782,12세이상관람가,액션|어드벤처|SF,2016-02-25,289,19795,2016-03-03,130202
1907,죽은 자의 제국,일본,(주)프레인글로벌,0,0,15세이상관람가,애니메이션|SF,2016-02-25,43,432,2016-03-03,2174
1908,퀸카가 아니어도 좋아,미국,와이드 릴리즈(주),7975,0,15세이상관람가,멜로/로맨스|코미디,2016-02-25,20,1108,2016-03-03,1810
1909,엘 꼰도르 빠사,한국,와이드 릴리즈(주),0,1344391,전체관람가,드라마,2016-02-27,3,86,2016-03-05,214
1910,맛있는 만남,한국,(주)케이알씨지,0,0,청소년관람불가,멜로/로맨스|드라마,2016-02-29,19,368,2016-03-07,382
1911,갓 오브 이집트,미국,(주)시네마서비스|(주)나이너스엔터테인먼트,0,1434281,12세이상관람가|12세이상관람가,어드벤처|판타지,2016-03-03,485,56814,2016-03-10,628970
1912,룸,아일랜드,(주)영화사 빅,0,575059,15세이상관람가,드라마,2016-03-03,316,7423,2016-03-10,70736
1913,무수단,한국,오퍼스픽쳐스,0,6144289,15세이상관람가,미스터리|스릴러,2016-03-03,227,2179,2016-03-10,15723
1914,방 안의 코끼리,한국,㈜인디스토리,0,1861947,청소년관람불가|청소년관람불가,기타|SF|드라마|코미디|판타지|멜로/로맨스,2016-03-03,20,57,2016-03-10,1222
1915,설행_눈길을 걷다,한국,(주)인디플러그,576,402203,15세이상관람가,드라마,2016-03-03,64,472,2016-03-10,4505
1916,섬. 사라진 사람들,한국,(주)콘텐츠판다,792,7743758,15세이상관람가,스릴러,2016-03-03,195,2913,2016-03-10,19767
1917,스파이: 작전명 태풍,러시아,(주)소나무픽쳐스,577,0,12세이상관람가,전쟁|액션,2016-03-03,4,31,2016-03-10,38
1918,아오하라이드,일본,(주)엔케이컨텐츠,5,0,12세이상관람가,드라마|멜로/로맨스,2016-03-03,7,65,2016-03-10,549
1919,청춘학당2 기생난입야사,한국,(주)영화사히트,271,0,청소년관람불가,코미디|드라마,2016-03-03,20,379,2016-03-10,550
1920,트윈스터즈,미국,CGV아트하우스,0,0,12세이상관람가,다큐멘터리,2016-03-03,118,1045,2016-03-10,11132
1921,피스 오브 케이크,일본,(주)엔케이컨텐츠,35111,0,15세이상관람가,멜로/로맨스,2016-03-03,5,39,2016-03-10,555
1922,핀치 콘티니의 정원,이탈리아,㈜영화사 백두대간,5828,6368,15세이상관람가,드라마|전쟁|멜로/로맨스,2016-03-03,1,15,2016-03-10,133
1923,13시간,미국,롯데쇼핑㈜롯데엔터테인먼트,848,10451,15세이상관람가,액션|드라마|스릴러,2016-03-03,364,11943,2016-03-10,126286
1924,양귀비 : 왕조의 여인,중국,(유)조이앤시네마,0,244216,15세이상관람가,멜로/로맨스|드라마,2016-03-05,1,1,2016-03-12,178
1926,"광해, 왕이 된 남자",한국,씨제이이앤엠(주),0,15826682,15세이상관람가,사극|드라마,2012-09-13,688,169516,2012-09-20,2035234
1927,늑대아이,일본,(주)미디어데이,0,125845,전체관람가,애니메이션|판타지|멜로/로맨스|드라마|어드벤처,2012-09-13,196,6064,2012-09-20,108491
1928,더 트리,프랑스,골든타이드픽처스(주),0,347738,12세이상관람가,드라마|멜로/로맨스,2012-09-13,7,47,2012-09-20,824
1929,레지던트 이블 5 : 최후의 심판,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,373,4579390,청소년관람불가,액션|공포(호러)|SF|스릴러,2012-09-13,348,57821,2012-09-20,400120
1930,손오공: 돌원숭이의 탄생,일본,에이원엔터테인먼트,768,0,전체관람가,애니메이션,2012-09-13,31,379,2012-09-20,10549
1931,엘 불리: 요리는 진행 중,독일,찬란,2686,0,전체관람가,다큐멘터리,2012-09-13,2,51,2012-09-20,771
1932,고양이 사무라이 2,일본,(주)영화사 안다미로,0,32572,12세이상관람가,코미디|드라마|액션,2016-03-10,5,13,2016-03-17,247
1933,굿바이 버클리,미국,(주)영화사 진진,161245,222922,15세이상관람가,드라마,2016-03-10,15,154,2016-03-17,1619
1934,널 기다리며,한국,(주)넥스트엔터테인먼트월드(NEW),0,5405848,청소년관람불가,스릴러,2016-03-10,463,41956,2016-03-17,414657
1935,디버그: 슈퍼컴퓨터 VS 천재해커,미국,(주)소나무픽쳐스,0,0,15세이상관람가,SF|스릴러|공포(호러),2016-03-10,5,41,2016-03-17,48
1936,런던 해즈 폴른,미국,메가박스(주)플러스엠,0,1583840,15세이상관람가,액션|범죄|스릴러,2016-03-10,457,36440,2016-03-17,418095
1937,리턴 투 센더,미국,(주)디스테이션,0,0,15세이상관람가,범죄|스릴러,2016-03-10,139,957,2016-03-17,5876
1938,무림신공 : 황금봉의 전사,인도네시아,(주)더블앤조이픽쳐스,0,0,15세이상관람가,액션,2016-03-10,5,48,2016-03-17,397
1939,분신사바 3,중국,(주)케이알씨지,113,0,15세이상관람가,공포(호러)|스릴러,2016-03-10,5,164,2016-03-17,172
1940,산하고인,중국,(주)에스와이코마드,8719,39128,12세이상관람가,드라마,2016-03-10,18,96,2016-03-17,1057
1941,소년 파르티잔,호주,찬란,812,331779,15세이상관람가,드라마|스릴러,2016-03-10,17,87,2016-03-17,1393
1942,소림사: 무림적팔방,중국,(주)케이알씨지,6558,0,15세이상관람가,액션,2016-03-10,5,164,2016-03-17,172
1943,엽문3: 최후의 대결,홍콩,씨네그루(주)키다리이엔티,83864,175232,12세이상관람가,액션|드라마,2016-03-10,115,4181,2016-03-17,33306
1944,조이,미국,이십세기폭스코리아(주),1639,1460640,12세이상관람가,코미디|드라마,2016-03-10,372,16799,2016-03-17,139857
1945,친구 누나,한국,(주)영화사 사계절,106136,0,청소년관람불가,멜로/로맨스,2016-03-10,21,273,2016-03-17,281
1946,프란치스코,스페인,스튜디오 프로그레시브 인큐베이터,0,43497,12세이상관람가,드라마,2016-03-10,162,1448,2016-03-17,13699
1947,히야,한국,(주)라이크 콘텐츠,440588,0,12세이상관람가,드라마,2016-03-10,124,2034,2016-03-17,20472
1948,카발레리아 루스티카나 & 팔리아치,독일,(주)케빈앤컴퍼니,0,0,12세이상관람가,공연,2016-03-13,9,146,2016-03-20,342
1949,마가렛트 여사의 숨길 수 없는 비밀,프랑스,그린나래미디어(주),3818,72158,15세이상관람가,드라마,2016-03-17,82,606,2016-03-24,5713
1950,무스탕: 랄리의 여름,프랑스,(주)미로스페이스|THE 픽쳐스,0,0,15세이상관람가,드라마,2016-03-17,23,184,2016-03-24,5948
1951,부활,미국,유니버설픽쳐스인터내셔널 코리아(유),0,141429,12세이상관람가,드라마,2016-03-17,90,4413,2016-03-24,55225
1952,뷰티풀 프래니,미국,와이드 릴리즈(주),0,0,15세이상관람가,드라마,2016-03-17,141,704,2016-03-24,5504
1953,스푹스:MI5,영국,(주)영화사 빅,0,841190,15세이상관람가,액션|드라마|스릴러,2016-03-17,318,6670,2016-03-24,40083
1954,오 마이 그랜파,미국,판씨네마(주),0,266493,청소년관람불가,코미디,2016-03-17,378,10818,2016-03-24,74971
1955,완소녀 쟁취기 2,스페인,(주)소나무픽쳐스,0,0,청소년관람불가,코미디|멜로/로맨스,2016-03-17,5,41,2016-03-24,48
1956,월터 교수의 마지막 강의,미국,주식회사 씨네룩스,1601,3662673,청소년관람불가,드라마,2016-03-17,28,285,2016-03-24,2255
1957,이니시에이션 러브,일본,(주)박수엔터테인먼트,0,0,12세이상관람가,멜로/로맨스,2016-03-17,103,415,2016-03-24,4048
1958,일사각오,한국,파이오니아21,531544,0,12세이상관람가,드라마,2016-03-17,43,3528,2016-03-24,27669
1959,헝거,영국,오드,0,700802,청소년관람불가,드라마,2016-03-17,56,625,2016-03-24,5131
1960,글로리데이,한국,(주)엣나인필름,0,7213352,15세이상관람가,드라마,2016-03-24,425,16442,2016-03-31,141660
1961,너는 착한 아이,일본,(주)디스테이션,0,154984,전체관람가,드라마,2016-03-24,47,738,2016-03-31,4370
1962,미스터 추: 기발한 미국 유학기,미국,THE 픽쳐스,451,0,15세이상관람가,코미디|드라마,2016-03-24,5,5,2016-03-31,15
1963,배트맨 대 슈퍼맨: 저스티스의 시작,미국,워너브러더스 코리아(주),0,4405597,12세이상관람가|12세이상관람가,액션|어드벤처|판타지,2016-03-24,"1,625",219794,2016-03-31,1646940
1964,붕붕 달려라 깜이,독일,예지림엔터테인먼트,0,237948,전체관람가,애니메이션,2016-03-24,53,295,2016-03-31,6332
1965,폴링,영국,(주)더블앤조이픽쳐스,0,22589,청소년관람불가,미스터리,2016-03-24,7,24,2016-03-31,480
1967,"헤일, 시저!",미국,유니버설픽쳐스인터내셔널 코리아(유),97,5397039,12세이상관람가,코미디|드라마,2016-03-24,251,4014,2016-03-31,28796
1968,일어서는 인간,한국,보리와 오디 영화사,0,7605,12세이상관람가,드라마,2016-03-27,1,1,2016-04-03,170
1969,블랙스톤,한국,테디베어필름,0,2441,청소년관람불가,드라마,2016-03-28,2,5,2016-04-04,42
1970,라 스칼라 라 트라비아타,이탈리아,에스디시코리아 주식회사,1812332,0,전체관람가,공연,2016-03-29,3,5,2016-04-05,62
1971,나의 그리스식 웨딩 2,미국,(주)이수C&E,4159,180771,15세이상관람가,코미디,2016-03-30,323,5692,2016-04-06,37517
1972,대배우,한국,(주)대명문화공장|(주)리틀빅픽쳐스,446,17202061,12세이상관람가,코미디,2016-03-30,466,26847,2016-04-06,156791
1973,레트리뷰션 : 응징의 날,스페인,노바엔터테인먼트 ,0,4855,15세이상관람가,스릴러,2016-03-30,23,111,2016-04-06,1814
1974,마음이 외치고 싶어해,일본,스튜디오 프로그레시브 인큐베이터,0,0,12세이상관람가,애니메이션,2016-03-30,115,4949,2016-04-06,38087
1975,미스컨덕트,미국,(주)박수엔터테인먼트|㈜코리아스크린,16,3792381,15세이상관람가,범죄|스릴러,2016-03-30,395,23224,2016-04-06,135226
1976,아노말리사,미국,롯데쇼핑㈜롯데엔터테인먼트,12465,332330,청소년관람불가,애니메이션|코미디|판타지,2016-03-30,52,712,2016-04-06,10048
1977,커터,한국,(주)스톰픽쳐스코리아,0,0,청소년관람불가,범죄|드라마,2016-03-30,197,3849,2016-04-06,19374
1978,포레스트: 죽음의 숲,미국,유니버설픽쳐스인터내셔널 코리아(유),1460,0,12세이상관람가,공포(호러),2016-03-30,282,5536,2016-04-06,48128
1979,하이-라이즈,영국,찬란,11367,2896474,청소년관람불가,스릴러,2016-03-30,82,2730,2016-04-06,20242
1980,고백할 수 없는,한국,하준사,5279,1298017,청소년관람불가,스릴러,2016-03-31,4,23,2016-04-07,190
1981,마이크롭 앤 가솔린,프랑스,(주)영화사 안다미로,90541,305025,15세이상관람가,코미디|드라마,2016-03-31,29,236,2016-04-07,2573
1982,블라인드,노르웨이,홀리가든,0,0,청소년관람불가,드라마,2016-03-31,8,49,2016-04-07,773
1983,수색역,한국,주식회사 씨네룩스,0,18270,청소년관람불가,드라마|액션|범죄,2016-03-31,25,111,2016-04-07,1585
1984,프로젝트-M,캐나다,(주)소나무픽쳐스,0,0,12세이상관람가,SF|드라마,2016-03-31,5,41,2016-04-07,111
1985,인시디어스,미국,(주)쇼박스,228143,1952014,15세이상관람가,공포(호러)|판타지|스릴러,2012-09-13,171,5373,2012-09-20,47556
1986,투 올드 힙합 키드,한국,(주)시네마달,872,0,12세이상관람가,다큐멘터리,2012-09-13,8,16,2012-09-20,1291
1987,한경직,한국,(주)씨타마운틴픽쳐스,2,23598,전체관람가,다큐멘터리,2012-09-13,7,332,2012-09-20,3091
1988,화이팅 패밀리,한국,골든타이드픽처스(주),0,15617,12세이상관람가,가족|드라마,2012-09-13,7,35,2012-09-20,646
1989,Mr.스타벅,캐나다,(주)에스와이코마드,504,0,15세이상관람가,코미디|드라마,2012-09-13,27,315,2012-09-20,4403
1990,간첩,한국,롯데쇼핑㈜롯데엔터테인먼트,0,15638444,15세이상관람가,드라마|코미디|액션,2012-09-20,533,68841,2012-09-27,565489
1991,대재앙,미국,(유)조이앤컨텐츠그룹,0,0,12세이상관람가,어드벤처,2012-09-20,1,1,2012-09-27,8
1992,미스 히스테리,중국,(주)콘텐츠판다,0,58351,15세이상관람가,드라마|멜로/로맨스,2016-04-04,1,1,2016-04-11,2
1993,입영전야,한국,(주)소나무픽쳐스,0,0,청소년관람불가,멜로/로맨스|코미디,2016-04-05,20,349,2016-04-12,426
1994,"날, 보러와요",한국,메가박스(주)플러스엠,103366,4485904,청소년관람불가,미스터리|스릴러,2016-04-07,424,42192,2016-04-14,615271
1995,독수리 에디,미국,이십세기폭스코리아(주),74473,3340927,12세이상관람가,드라마,2016-04-07,503,16644,2016-04-14,190073
1996,라스트 홈,미국,(주)브리즈픽처스,0,1712091,15세이상관람가,드라마,2016-04-07,158,1730,2016-04-14,13219
1997,만물생장-끝없는 관계,중국,(주)케이알씨지,1413,0,15세이상관람가,멜로/로맨스,2016-04-07,5,164,2016-04-14,172
1999,스틸 플라워,한국,㈜인디스토리,709376,3071,15세이상관람가,드라마,2016-04-07,22,290,2016-04-14,1581
2000,신은 죽지 않았다 2,미국,(주)에스와이코마드|글뫼 주식회사,0,10448,12세이상관람가,드라마,2016-04-07,94,1009,2016-04-14,13156
2001,최악의 이웃과 사랑에 빠지는 방법,프랑스,와이드 릴리즈(주),64449,10987,12세이상관람가,멜로/로맨스|코미디,2016-04-07,117,732,2016-04-14,10144
2002,퀸 오브 데저트,미국,(주)영화사 빅,0,1304092,12세이상관람가,드라마,2016-04-07,46,1099,2016-04-14,4480
2003,클로버필드 10번지,미국,롯데쇼핑㈜롯데엔터테인먼트,3570,733530,15세이상관람가,미스터리|스릴러,2016-04-07,489,33023,2016-04-14,301274
2004,트럼보,미국,그린나래미디어(주)|(주)프레인글로벌,18,1460147,15세이상관람가,드라마,2016-04-07,299,5267,2016-04-14,45189
2005,피아니스트 세이모어의 뉴욕 소네트,미국,(주)영화사 진진,0,0,전체관람가,다큐멘터리,2016-04-07,15,166,2016-04-14,3047
2007,극장판 울트라맨 우주 몬스터 대결전,일본,(주)박수엔터테인먼트,47,0,전체관람가,액션|SF,2016-04-13,136,2208,2016-04-20,5226
2008,극장판 프랭키와 친구들: 생명의 나무,한국,예지림엔터테인먼트,3499,0,전체관람가,애니메이션,2016-04-13,248,10849,2016-04-20,30907
2009,시간이탈자,한국,씨제이이앤엠(주),21486,15174825,15세이상관람가,스릴러,2016-04-13,673,155917,2016-04-20,663977
2010,해어화,한국,롯데쇼핑㈜롯데엔터테인먼트,62159,12496671,15세이상관람가,사극|드라마,2016-04-13,557,74087,2016-04-20,303873
2011,헌츠맨: 윈터스 워,미국,유니버설픽쳐스인터내셔널 코리아(유),10,5057413,12세이상관람가|12세이상관람가,액션|어드벤처,2016-04-13,518,111569,2016-04-20,346027
2012,4등,한국,(주)프레인글로벌|CGV아트하우스,537,4720010,15세이상관람가,드라마,2016-04-13,213,4401,2016-04-20,20972
2013,400번의 구타,프랑스,㈜영화사 백두대간,1258,10560,전체관람가|15세이상관람가,드라마,2016-04-13,6,138,2016-04-20,1174
2014,두 개의 연애,한국,(주)드림팩트엔터테인먼트,0,955799,15세이상관람가,멜로/로맨스,2016-04-14,14,123,2016-04-21,1318
2015,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,한국,㈜스토리셋,0,0,전체관람가,다큐멘터리,2016-04-14,5,135,2016-04-21,517
2016,성룡의 아시수,중국,주식회사 풍경소리,168754,0,12세이상관람가,액션|코미디,2016-04-14,5,5,2016-04-21,11
2018,크로닉,멕시코,주식회사 씨네룩스,37667,68798,15세이상관람가,드라마,2016-04-14,43,326,2016-04-21,4002
2019,22분: 아덴만 구출작전,러시아,(주)소나무픽쳐스,0,0,청소년관람불가,액션|범죄,2016-04-14,5,191,2016-04-21,198
2020,헨젤과 그레텔,독일,(주)케빈앤컴퍼니,0,0,전체관람가,공연,2016-04-17,8,79,2016-04-24,600
2021,트리플 9,미국,(주)리틀빅픽쳐스,12706,0,청소년관람불가,범죄|스릴러,2016-04-20,329,7384,2016-04-27,46583
2022,바쿠만,일본,(주)디스테이션,0,0,12세이상관람가,드라마,2016-04-21,73,345,2016-04-28,3648
2023,브루클린,미국,이십세기폭스코리아(주),0,1634657,12세이상관람가,드라마|멜로/로맨스,2016-04-21,37,1356,2016-04-28,17609
2024,신을 믿습니까?,미국,와이드 릴리즈(주),315,376206,12세이상관람가,드라마,2016-04-21,71,460,2016-04-28,5773
2025,위대한 소원,한국,(주)넥스트엔터테인먼트월드(NEW),0,2661568,15세이상관람가,코미디|드라마,2016-04-21,521,32598,2016-04-28,256048
2026,유리의 꽃과 부수는 세계,일본,주식회사 더쿱,0,6079,12세이상관람가,애니메이션,2016-04-21,46,339,2016-04-28,2609
2027,라폴로니드 : 관용의집,프랑스,(주)액티버스엔터테인먼트,111595,22086,청소년관람불가,드라마,2012-09-20,8,74,2012-09-27,807
2028,런던 블러바드,미국,(주)팝파트너스,677,0,15세이상관람가,범죄|드라마,2012-09-20,126,1757,2012-09-27,16942
2029,럼 다이어리,미국,(주)마인스 엔터테인먼트,0,0,청소년관람불가,코미디|멜로/로맨스,2012-09-20,122,2225,2012-09-27,12237
2030,이탈리아 횡단밴드,이탈리아,오드,0,9840,15세이상관람가,코미디|뮤지컬,2012-09-20,9,138,2012-09-27,2016
2031,테드: 황금도시 파이티티를 찾아서,스페인,(주)싸이더스,224325,429991,전체관람가,애니메이션,2012-09-20,172,2624,2012-09-27,107350
2032,일만명의 성자들,미국,THE 픽쳐스,1,1740265,청소년관람불가,코미디|드라마,2016-04-21,26,99,2016-04-28,1714
2033,철원기행,한국,주식회사 디에스이이디,0,110514,12세이상관람가,드라마,2016-04-21,27,252,2016-04-28,2244
2034,트레이닝 데이: 비열한 거리,프랑스,(주)소나무픽쳐스,0,0,청소년관람불가,범죄|드라마,2016-04-21,5,41,2016-04-28,48
2035,파라노말 액티비티: 더 고스트 디멘션,미국,(주)박수엔터테인먼트,0,0,15세이상관람가|15세이상관람가,미스터리|공포(호러),2016-04-21,330,6854,2016-04-28,53765
2036,모던 발레 스페셜,프랑스,에스디시코리아 주식회사,215105,0,전체관람가,공연,2016-04-26,5,15,2016-05-03,86
2037,사랑과 음악사이,미국,(주)영화사 빅,186924,1136891,15세이상관람가,멜로/로맨스|드라마,2016-04-27,138,1559,2016-05-04,8874
2038,시크릿 인 데어 아이즈,미국,판씨네마(주),0,2075896,15세이상관람가,미스터리|스릴러,2016-04-27,167,2678,2016-05-04,20314
2039,캡틴 아메리카: 시빌 워,미국,월트디즈니컴퍼니코리아(주),266,18128655,12세이상관람가|12세이상관람가,액션|SF|스릴러,2016-04-27,"1,864",727949,2016-05-04,4871540
2040,탐욕의 별,한국,㈜인디스토리,392,789010,15세이상관람가,다큐멘터리,2016-04-27,4,15,2016-05-04,531
2041,태양 아래,체코,THE 픽쳐스,309,0,전체관람가,다큐멘터리,2016-04-27,91,1386,2016-05-04,13420
2042,하나와 미소시루,일본,(주)영화사 진진,0,87275,전체관람가,가족|드라마,2016-04-27,74,702,2016-05-04,9641
2043,바이 더 씨,미국,유니버설픽쳐스인터내셔널 코리아(유),194,2047805,청소년관람불가,드라마|멜로/로맨스,2016-04-28,39,640,2016-05-05,4733
2044,세이빙 미스터 우,중국,주식회사 풍경소리,0,0,15세이상관람가,드라마|액션,2016-04-28,5,5,2016-05-05,10
2045,5월 1일,대만,(주)싸이더스,0,0,15세이상관람가,드라마|멜로/로맨스,2016-04-28,1,7,2016-05-05,101
2046,극장판 안녕 자두야,한국,씨제이이앤엠(주),0,148569,전체관람가,애니메이션,2016-05-04,341,9112,2016-05-11,219975
2047,다이노X 탐험대,한국,(주)이수C&E,50529,3140928,전체관람가,애니메이션|다큐멘터리,2016-05-04,231,3940,2016-05-11,77462
2048,다이노소어 어드벤처 : 백악기 공룡대백과,영국,(주)박수엔터테인먼트|(주)애니플러스,876,0,전체관람가|전체관람가,다큐멘터리,2016-05-04,216,5615,2016-05-11,93305
2049,매직브러시,중국,(주)영화사 빅,224430,281656,전체관람가,애니메이션,2016-05-04,334,10983,2016-05-11,152842
2050,맨 앤 치킨,덴마크,(주)컴퍼니엘,198,0,청소년관람불가,코미디|드라마,2016-05-04,6,171,2016-05-11,1328
2051,바르샤 드림스,스페인,(주)싸이더스|(주)디스테이션,8,0,12세이상관람가,다큐멘터리,2016-05-04,29,248,2016-05-11,2110
2052,탐정 홍길동: 사라진 마을,한국,씨제이이앤엠(주),0,6109753,15세이상관람가,드라마|액션,2016-05-04,669,82893,2016-05-11,949965
2053,럭키 루크: 전설의 무법자,프랑스,(주)소나무픽쳐스,265,0,15세이상관람가,어드벤처|코미디|서부극(웨스턴),2016-05-05,5,191,2016-05-12,197
2054,비틀즈: 하드 데이즈 나이트,영국,찬란,0,47228,전체관람가,코미디|뮤지컬,2016-05-05,41,1135,2016-05-12,5906
2055,초인,한국,(주)대명문화공장|KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),0,730003,12세이상관람가,멜로/로맨스,2016-05-05,28,334,2016-05-12,2599
2056,45년 후,영국,판씨네마(주),490193,28302,15세이상관람가,드라마|멜로/로맨스,2016-05-05,43,2251,2016-05-12,13379
2057,곡성,한국,이십세기폭스코리아(주),312,6862352,15세이상관람가,미스터리|스릴러|드라마,2016-05-12,"1,125",310042,2016-05-19,3212395
2059,나의 소녀시대,대만,오드,0,7112,15세이상관람가,멜로/로맨스|드라마,2016-05-12,134,5330,2016-05-19,98459
2060,눈이라도 내렸으면,한국,야간비행,0,0,15세이상관람가,드라마,2016-05-12,3,33,2016-05-19,635
2061,다이버전트 시리즈: 얼리전트,미국,씨네그루(주)키다리이엔티,0,1701713,12세이상관람가,액션|어드벤처|SF,2016-05-12,369,10035,2016-05-19,98623
2062,배짱이들,한국,주식회사 씨엠닉스,0,0,12세이상관람가,다큐멘터리,2016-05-12,3,16,2016-05-19,140
2063,부모님과 이혼하는 방법,미국,주식회사 씨네룩스,0,1156652,15세이상관람가,드라마,2016-05-12,35,282,2016-05-19,2377
2064,사돈의 팔촌,한국,서울독립영화제,0,54469,15세이상관람가,멜로/로맨스|드라마,2016-05-12,8,117,2016-05-19,700
2065,엽기적인 그녀 2,한국,(주)리틀빅픽쳐스,0,4183445,15세이상관람가,멜로/로맨스|코미디,2016-05-12,380,15373,2016-05-19,71218
2066,클랜,아르헨티나,(주)더블앤조이픽쳐스|주식회사 쇼미미디어앤트레이딩,0,0,15세이상관람가,범죄|스릴러,2016-05-12,58,518,2016-05-19,5679
2067,펑정지에는 펑정지에다,한국,(주)인디플러그,0,0,12세이상관람가,드라마,2016-05-12,5,76,2016-05-19,123
2068,히어 애프터,폴란드,(주)엣나인필름,0,0,15세이상관람가,드라마,2016-05-12,24,173,2016-05-19,1770
2069,깔깔깔 희망버스,한국,(주)씨타마운틴픽쳐스,0,0,15세이상관람가,다큐멘터리,2012-09-27,3,47,2012-10-04,186
2070,나이트폴,홍콩,(주)나이너스엔터테인먼트,20427,0,청소년관람불가,액션|스릴러|범죄,2012-09-27,101,1766,2012-10-04,11391
2071,메리다와 마법의 숲,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,0,2925357,전체관람가,애니메이션,2012-09-27,290,9784,2012-10-04,774693
2072,스시 장인: 지로의 꿈,미국,찬란,0,0,전체관람가,다큐멘터리,2012-09-27,4,34,2012-10-04,720
2074,우리도 사랑일까,캐나다,(주)티캐스트,0,928311,청소년관람불가,멜로/로맨스|코미디,2012-09-27,18,932,2012-10-04,13121
2075,계춘할망,한국,(주)콘텐츠 난다긴다,2221,8342164,15세이상관람가,가족|드라마,2016-05-19,483,28793,2016-05-26,302809
2076,동급생,일본,(주)박수엔터테인먼트,0,14761,15세이상관람가,애니메이션|드라마,2016-05-19,93,3188,2016-05-26,14340
2077,드롭박스,한국,(사)필레마|필름포럼|홀리가든,0,0,전체관람가,다큐멘터리,2016-05-19,11,106,2016-05-26,824
2078,몽키킹2: 서유기 여정의 시작,중국,THE 픽쳐스,0,275908,12세이상관람가,액션|판타지,2016-05-19,54,1113,2016-05-26,11012
2079,미나미 양장점의 비밀,일본,(주)영화사 진진,71613,32243,전체관람가,드라마,2016-05-19,34,444,2016-05-26,4075
