movie_name,movie_code,director_name,director_code,nation,release_date,day1_date,day1_screen,day1_audience,day15_date,day15_audience
 굿 다이노,20155422,피터 손,10085861,미국,2016-01-07,2016-01-07,585,74492,2016-01-20,1081448
 나를 잊지 말아요,20142641,이윤정,20065265,한국,2016-01-07,2016-01-07,503,63347,2016-01-20,423372
 유스,20158882,파올로 소렌티노,10082236,이탈리아,2016-01-07,2016-01-07,65,2939,2016-01-20,50690
 잡아야 산다,20152370,오인천,20188088,한국,2016-01-07,2016-01-07,198,8688,2016-01-20,54951
 짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,20150024,하시모토 마사카즈,20175880,일본,2016-01-07,2016-01-07,300,17073,2016-01-20,179809
 포인트 브레이크,20153087,에릭슨 코어,10048340,미국,2016-01-07,2016-01-07,352,32809,2016-01-20,292174
 하숙집 2,20158910,정태령,20226055,한국,2016-01-07,2016-01-07,20,356,2016-01-20,1266
 헤이트풀8,20159510,쿠엔틴 타란티노,10076801,미국,2016-01-07,2016-01-07,153,11342,2016-01-20,111398
 거미의 땅,20120422,박경태|김동령,10028435|10003940,한국,2016-01-14,2016-01-14,6,32,2016-01-27,1147
 겁쟁이 페달: 더 무비,20159965,나가누마 노리히로,10057861,일본,2016-01-14,2016-01-14,52,1765,2016-01-27,8898
 겁쟁이 페달: 리라이드,20151004,나베시마 오사무,10006891,일본,2016-01-14,2016-01-14,6,201,2016-01-27,2042
 겁쟁이 페달: 리로드,20151005,나베시마 오사무,10006891,일본,2016-01-14,2016-01-14,6,185,2016-01-27,2123
 구스범스,20157158,롭 레터맨,10018169,미국,2016-01-14,2016-01-14,447,26744,2016-01-27,301655
 그날의 분위기,20068576,조규장,10065265,한국,2016-01-14,2016-01-14,592,67607,2016-01-27,623241
" 금지된 섹스, 달콤한 복수",20150982,이숭환,10056203,한국,2016-01-14,2016-01-14,21,372,2016-01-27,427
 레버넌트: 죽음에서 돌아온 자,20154001,알레한드로 곤잘레스 이냐리투,10044433,미국,2016-01-14,2016-01-14,704,124146,2016-01-27,1670349
 바다의 노래: 벤과 셀키요정의 비밀,20155249,톰 무어,10080891,아일랜드,2016-01-14,2016-01-14,117,741,2016-01-27,9812
 앱솔루틀리 애니씽,20158013,테리 존스,10079834,미국,2016-01-14,2016-01-14,90,842,2016-01-27,7041
 칼큘레이터,20150494,드미트리 그라체프,20228407,러시아,2016-01-14,2016-01-14,5,91,2016-01-27,104
" 쿠미코, 더 트레저 헌터",20158953,데이비드 젤너,20223566,미국,2016-01-14,2016-01-14,9,74,2016-01-27,965
 프랑스 영화처럼,20158824,신연식,10040499,한국,2016-01-14,2016-01-14,30,374,2016-01-27,4234
 피나,20128306,빔 벤더스,10033736,독일,2012-08-30,2012-08-30,4,574,2012-09-12,10080
 훌리오와 에밀리아,20128688,크리스티안 히메네즈,20121006,칠레,2012-08-30,2012-08-30,6,77,2012-09-12,1219
 577 프로젝트,20128271,이근우,20113255,한국,2012-08-30,2012-08-30,191,10672,2012-09-12,92924
 다니엘 바렌보임과 서동시집 오케스트라,20090623,파울 슈마츠니,20115456,독일,2012-09-06,2012-09-06,3,48,2012-09-19,925
 더 레이디,20112932,뤽 베송,10019011,프랑스,2012-09-06,2012-09-06,91,1099,2012-09-19,14034
 극장판 꼬마버스 타요의 에이스 구출작전,20150566,류정우,10019108,한국,2016-01-21,2016-01-21,176,6768,2016-02-03,114507
 다크 월드: 이퀄리브리엄,20150483,올레그 아사둘린,20185632,러시아,2016-01-21,2016-01-21,5,91,2016-02-03,104
 백트랙,20154674,마이클 페트로니,10023600,호주,2016-01-21,2016-01-21,92,1719,2016-02-03,8064
 브루클린의 멋진 주말,20154521,리차드 론크레인,10020005,미국,2016-01-21,2016-01-21,98,2277,2016-02-03,27558
 빅쇼트,20159199,아담 맥케이,10041297,미국,2016-01-21,2016-01-21,394,27454,2016-02-03,379951
 스티브 잡스,20150461,대니 보일,10010194,미국,2016-01-21,2016-01-21,381,9164,2016-02-03,64985
 오빠생각,20158483,이한,10058005,한국,2016-01-21,2016-01-21,841,78467,2016-02-03,952918
 제로 모티베이션,20154561,탈야 라비,20215166,이스라엘,2016-01-21,2016-01-21,14,61,2016-02-03,678
 하프,20151224,김세연,10004672,한국,2016-01-21,2016-01-21,9,33,2016-02-03,487
" 로봇, 소리",20157466,이호재,10058219,한국,2016-01-27,2016-01-27,601,52321,2016-02-09,422590
 갓즈 포켓,20154163,존 슬래터리,10068090,미국,2016-01-28,2016-01-28,38,414,2016-02-10,1929
 당신을 기다리는 시간,20159428,피에로 메시나,20225709,이탈리아,2016-01-28,2016-01-28,29,596,2016-02-10,6417
 러브 앤 피스,20158835,소노 시온,10036571,일본,2016-01-28,2016-01-28,7,44,2016-02-10,745
 런던시계탑 밑에서 사랑을 찾을 확률,20159311,벤 팔머,20120161,영국,2016-01-28,2016-01-28,1,58,2016-02-10,2784
 세기의 매치,20159445,에드워드 즈윅,10047731,미국,2016-01-28,2016-01-28,187,3112,2016-02-10,19900
 순응자,20150762,베르나르도 베르톨루치,10030855,이탈리아,2016-01-28,2016-01-28,8,288,2016-02-10,3515
 아버지의 초상,20157569,스테판 브리제,10069666,프랑스,2016-01-28,2016-01-28,24,241,2016-02-10,4571
 안젤리크,20161542,아리엘 제이통,10041806,프랑스,2016-01-28,2016-01-28,5,41,2016-02-10,558
 울보,20158742,이진우,20122905,한국,2016-01-28,2016-01-28,8,38,2016-02-10,685
 인 더 섀도우 오브 우먼,20161381,필립 가렐,10086407,프랑스,2016-01-28,2016-01-28,6,52,2016-02-10,704
 쿵푸팬더3,20151803,여인영|알레산드로 칼로니,20112994|10074461,미국,2016-01-28,2016-01-28,"1,126",222044,2016-02-10,3272046
 킬 미 달링,20150458,마이크 반 디엠,10022692,네덜란드,2016-01-28,2016-01-28,54,1069,2016-02-10,8881
 파리의 한국남자,20142401,전수일,10061331,한국,2016-01-28,2016-01-28,22,161,2016-02-10,2435
 검사외전,20145507,이일형,10057103,한국,2016-02-03,2016-02-03,"1,268",526680,2016-02-16,8390871
 나쁜놈은 죽는다,20156080,손호,20216987,중국,2016-02-04,2016-02-04,129,1285,2016-02-17,14926
 앨빈과 슈퍼밴드: 악동 어드벤처,20159059,월트 벡커,10052663,미국,2016-02-04,2016-02-04,350,8575,2016-02-17,279897
 자객 섭은낭,20154902,허우 샤오시엔,10088406,대만,2016-02-04,2016-02-04,49,855,2016-02-17,13545
 최강전사 미니특공대: 영웅의 탄생,20159657,이영준,20186877,한국,2016-02-04,2016-02-04,262,2955,2016-02-17,112268
 캐롤,20150942,토드 헤인즈,10080333,미국,2016-02-04,2016-02-04,153,13134,2016-02-17,255357
 P.S. 걸,20161662,원석호,20174540,한국,2016-02-04,2016-02-04,21,272,2016-02-17,285
 극장판 아이엠스타 : 꿈의 오디션!,20150725,키무라 류이치,10046584,일본,2016-02-11,2016-02-11,214,21376,2016-02-24,135830
 드레스메이커,20150456,조셀린 무어하우스,10066006,호주,2016-02-11,2016-02-11,173,7519,2016-02-24,55729
 멜리스,20157441,김용운,20206966,한국,2016-02-11,2016-02-11,141,2026,2016-02-24,10115
 번개맨,20150903,조근현,10065272,한국,2016-02-11,2016-02-11,362,5192,2016-02-24,65375
 야한 누나들,20161584,최우성,20223066,한국,2016-02-11,2016-02-11,20,379,2016-02-24,400
 퍼스널 이펙츠,20113974,데이빗 홀랜더,10012244,미국,2012-01-26,2012-01-26,12,201,2012-02-08,2759
 파파,20113643,한지승,10087753,한국,2012-02-01,2012-02-01,313,25252,2012-02-14,520144
 뱅뱅클럽,20124095,스티븐 실버,20126105,캐나다,2012-02-02,2012-02-02,13,144,2012-02-15,2704
 범죄와의 전쟁: 나쁜놈들 전성시대,20113557,윤종빈,10054495,한국,2012-02-02,2012-02-02,599,166041,2012-02-15,2842434
 웰컴 투 마이 하트,20113492,제이크 스콧,10063805,영국,2012-02-02,2012-02-02,14,329,2012-02-15,5477
 하이힐을 신고 달리는 여자,20113881,더글라스 맥그래스,10010518,미국,2012-02-02,2012-02-02,164,6303,2012-02-15,70596
 해피 피트 2,20113911,조지 밀러,10067085,호주,2012-02-02,2012-02-02,298,9570,2012-02-15,170814
 본 레거시,20126409,토니 길로이,10080032,미국,2012-09-06,2012-09-06,514,95550,2012-09-19,951831
 오페라의 유령 2 : 러브 네버 다이,20128531,브렛 설리반|사이몬 필립스,20165922|20165923,미국,2012-09-06,2012-09-06,38,814,2012-09-19,5379
 웨딩스캔들,20128707,신동엽,20111176,한국,2012-09-06,2012-09-06,102,912,2012-09-19,21295
 익스펜더블 2,20128143,사이먼 웨스트,10034365,미국,2012-09-06,2012-09-06,382,35456,2012-09-19,433884
 지상의 별처럼,20124530,아미르 칸|아몰 굽트,10042001|20127325,인도,2012-09-06,2012-09-06,19,660,2012-09-19,12415
 청포도 사탕: 17년 전의 약속,20124013,김희정,10006553,한국,2012-09-06,2012-09-06,16,82,2012-09-19,1174
 피에타,20124934,김기덕,10003696,한국,2012-09-06,2012-09-06,153,8672,2012-09-19,420416
 호타루의 빛,20128976,요시노 히로시,20121341,일본,2012-09-06,2012-09-06,12,208,2012-09-19,2493
 휴먼 컨트랙트,20129646,제이다 핀켓 스미스,10063499,미국,2012-09-06,2012-09-06,1,1,2012-09-19,20
 대니쉬 걸,20155020,톰 후퍼,10081129,미국,2016-02-17,2016-02-17,201,5826,2016-03-01,103742
 데드풀,20153781,팀 밀러,10081776,미국,2016-02-17,2016-02-17,915,252018,2016-03-01,2893951
 동주,20158482,이준익,10057485,한국,2016-02-17,2016-02-17,374,19124,2016-03-01,774175
 빌리와 용감한 녀석들: 치킨 히어로,20151111,가브리엘 리바 팔라시오 알라트리스테|로돌포 리바 팔라시오 알라트리스테,10016836|10059430,미국,2016-02-17,2016-02-17,226,2794,2016-03-01,34236
 좋아해줘,20150977,박현진,20110969,한국,2016-02-17,2016-02-17,614,73132,2016-03-01,802979
 주토피아,20155501,바이론 하워드|리치 무어,20112152|20121802,미국,2016-02-17,2016-02-17,557,35604,2016-03-01,1535225
 개인교수: 심화학습,20158911,정태령,20226055,한국,2016-02-18,2016-02-18,20,428,2016-03-02,571
 이지머니,20150486,다니엘 에스피노사,20126431,스웨덴,2016-02-18,2016-02-18,5,91,2016-03-02,104
 귀향,20161364,조정래,10066934,한국,2016-02-24,2016-02-24,513,158174,2016-03-08,2744991
 순정,20151021,이은희,20140739,한국,2016-02-24,2016-02-24,467,56244,2016-03-08,236301
 스포트라이트,20150565,토마스 맥카시,10080439,미국,2016-02-24,2016-02-24,295,21951,2016-03-08,240008
 고스트 헌터: 얼음 몬스터의 부활,20158192,토비 바우만,10025952,독일,2016-02-25,2016-02-25,58,1135,2016-03-09,6958
 관음증,20161761,이상빈,10055857,한국,2016-02-25,2016-02-25,20,546,2016-03-09,559
 남과 여,20145502,이윤기,10056949,한국,2016-02-25,2016-02-25,424,27887,2016-03-09,198622
 댐999: 거대한 물폭탄,20156899,소한 로이,10084226,인도,2016-02-25,2016-02-25,5,50,2016-03-09,180
 레터스 투 갓,20161382,데이빗 닉슨,10060837,미국,2016-02-25,2016-02-25,104,2707,2016-03-09,33233
 바다 탐험대 옥토넛 시즌4: 빙하탐험선S,20161561,다라 오코넬,10011208,영국,2016-02-25,2016-02-25,108,5775,2016-03-09,58669
 사울의 아들,20150020,라즐로 네메스,10039292,헝가리,2016-02-25,2016-02-25,47,1167,2016-03-09,19037
 소꿉놀이,20158161,김수빈,20208249,한국,2016-02-25,2016-02-25,12,34,2016-03-09,1661
 썰만화,20161979,안일환,20233206,한국,2016-02-25,2016-02-25,21,262,2016-03-09,275
 야한밤 심야극장,20162004,이민환,20199129,한국,2016-02-25,2016-02-25,20,360,2016-03-09,386
 제 5침공,20161745,J 블레이크슨,10091315,미국,2016-02-25,2016-02-25,289,19795,2016-03-09,135840
 죽은 자의 제국,20161588,마키하라 료타로,10046602,일본,2016-02-25,2016-02-25,43,432,2016-03-09,2580
 엘 꼰도르 빠사,20126669,송재용,10037199,한국,2016-02-27,2016-02-27,3,86,2016-03-11,297
 맛있는 만남,20162005,이전,10057251,한국,2016-02-29,2016-02-29,19,368,2016-03-13,394
 갓 오브 이집트,20159162,알렉스 프로야스,10044896,미국,2016-03-03,2016-03-03,485,56814,2016-03-16,823410
 룸,20156063,레니 에이브러햄슨,10014876,아일랜드,2016-03-03,2016-03-03,316,7423,2016-03-16,78643
 무수단,20152541,구모,10002140,한국,2016-03-03,2016-03-03,227,2179,2016-03-16,15870
 방 안의 코끼리,20152321,박수영|권칠인|권호영,20110814|10002537|10002500,한국,2016-03-03,2016-03-03,20,57,2016-03-16,1336
 설행_눈길을 걷다,20158822,김희정,10006553,한국,2016-03-03,2016-03-03,64,472,2016-03-16,5478
 섬. 사라진 사람들,20144441,이지승,10057552,한국,2016-03-03,2016-03-03,195,2913,2016-03-16,20109
 스파이: 작전명 태풍,20161595,페트르 아멜린,10041941,러시아,2016-03-03,2016-03-03,4,31,2016-03-16,44
 아오하라이드,20161794,미키 타카히로,20115465,일본,2016-03-03,2016-03-03,7,65,2016-03-16,650
 청춘학당2 기생난입야사,20162145,김대성,20223386,한국,2016-03-03,2016-03-03,20,379,2016-03-16,556
 트윈스터즈,20156083,사만다 푸터먼|라이언 미야모토,10034045|10034475,미국,2016-03-03,2016-03-03,118,1045,2016-03-16,13443
 피스 오브 케이크,20161795,타구치 토모로오,20112380,일본,2016-03-03,2016-03-03,5,39,2016-03-16,723
 핀치 콘티니의 정원,20161782,비토리오 데 시카,10033078,이탈리아,2016-03-03,2016-03-03,1,15,2016-03-16,197
 13시간,20161630,마이클 베이,10023100,미국,2016-03-03,2016-03-03,364,11943,2016-03-16,142513
 양귀비 : 왕조의 여인,20159382,장예모|전장장,10060343|10061430,중국,2016-03-05,2016-03-05,1,1,2016-03-18,186
" 광해, 왕이 된 남자",20124079,추창민,10072983,한국,2012-09-13,2012-09-13,688,169516,2012-09-26,3699788
 늑대아이,20127494,호소다 마모루,10089218,일본,2012-09-13,2012-09-13,196,6064,2012-09-26,185873
 더 트리,20127629,줄리 베르투첼리,10069331,프랑스,2012-09-13,2012-09-13,7,47,2012-09-26,1034
 레지던트 이블 5 : 최후의 심판,20127401,폴 W.S. 앤더슨,10083986,미국,2012-09-13,2012-09-13,348,57821,2012-09-26,536921
 손오공: 돌원숭이의 탄생,20128977,스기노 아키오|후미히로 요시무라,20121361|20121362,일본,2012-09-13,2012-09-13,31,379,2012-09-26,10958
 엘 불리: 요리는 진행 중,20113247,게레온 베첼,20121456,독일,2012-09-13,2012-09-13,2,51,2012-09-26,1106
 고양이 사무라이 2,20150466,와타나베 타케시,20228346,일본,2016-03-10,2016-03-10,5,13,2016-03-23,265
 굿바이 버클리,20161587,다니엘 엘그란트,10009408,미국,2016-03-10,2016-03-10,15,154,2016-03-23,1854
 널 기다리며,20145396,모홍진,10026501,한국,2016-03-10,2016-03-10,463,41956,2016-03-23,595871
 디버그: 슈퍼컴퓨터 VS 천재해커,20150432,데이빗 휴렛,10012250,미국,2016-03-10,2016-03-10,5,41,2016-03-23,54
 런던 해즈 폴른,20151884,바박 나자피,10028197,미국,2016-03-10,2016-03-10,457,36440,2016-03-23,665623
 리턴 투 센더,20161407,포아드 미카티,20173212,미국,2016-03-10,2016-03-10,139,957,2016-03-23,6062
 무림신공 : 황금봉의 전사,20162046,이파 이스판샤,20178240,인도네시아,2016-03-10,2016-03-10,5,48,2016-03-23,703
 분신사바 3,20161978,안병기,10043339,중국,2016-03-10,2016-03-10,5,164,2016-03-23,178
 산하고인,20161599,지아 장 커,10069980,중국,2016-03-10,2016-03-10,18,96,2016-03-23,1219
 소년 파르티잔,20161801,아리엘 클레이만,20232646,호주,2016-03-10,2016-03-10,17,87,2016-03-23,1665
 소림사: 무림적팔방,20162044,해도,10079219,중국,2016-03-10,2016-03-10,5,164,2016-03-23,178
 엽문3: 최후의 대결,20161781,엽위신,10049890,홍콩,2016-03-10,2016-03-10,115,4181,2016-03-23,46668
 조이,20158529,데이빗 O. 러셀,10012308,미국,2016-03-10,2016-03-10,372,16799,2016-03-23,167629
 프란치스코,20161461,베다 도캄포 페이주,10030761,스페인,2016-03-10,2016-03-10,162,1448,2016-03-23,16317
 히야,20161722,김지연,20140497,한국,2016-03-10,2016-03-10,124,2034,2016-03-23,21687
 마가렛트 여사의 숨길 수 없는 비밀,20158886,자비에 지아놀리,10059220,프랑스,2016-03-17,2016-03-17,82,606,2016-03-30,6573
 무스탕: 랄리의 여름,20161524,데니즈 겜즈 에르구벤,10010879,프랑스,2016-03-17,2016-03-17,23,184,2016-03-30,6845
 부활,20161881,케빈 레이놀즈,10075435,미국,2016-03-17,2016-03-17,90,4413,2016-03-30,108041
 뷰티풀 프래니,20161821,앤드류 렌지,20232746,미국,2016-03-17,2016-03-17,141,704,2016-03-30,5785
 스푹스:MI5,20161583,바랫 낼러리,10028051,영국,2016-03-17,2016-03-17,318,6670,2016-03-30,40700
 오 마이 그랜파,20161968,댄 마저,20171560,미국,2016-03-17,2016-03-17,378,10818,2016-03-30,77782
 완소녀 쟁취기 2,20161596,카를로스 테론,20231706,스페인,2016-03-17,2016-03-17,5,41,2016-03-30,54
 월터 교수의 마지막 강의,20161586,팀 블레이크 넬슨,10081799,미국,2016-03-17,2016-03-17,28,285,2016-03-30,2572
 이니시에이션 러브,20161383,츠츠미 유키히코,10073065,일본,2016-03-17,2016-03-17,103,415,2016-03-30,4112
 일사각오,20162381,권혁만|고문안,20195495|20269333,한국,2016-03-17,2016-03-17,43,3528,2016-03-30,45806
 헝거,20088550,스티브 맥퀸,20169980,영국,2016-03-17,2016-03-17,56,625,2016-03-30,6543
 글로리데이,20159643,최정열,20112573,한국,2016-03-24,2016-03-24,425,16442,2016-04-06,179641
 너는 착한 아이,20158887,오미보,10050332,일본,2016-03-24,2016-03-24,47,738,2016-04-06,4731
 배트맨 대 슈퍼맨: 저스티스의 시작,20152781,잭 스나이더,10060910,미국,2016-03-24,2016-03-24,"1,625",219794,2016-04-06,2059591
 붕붕 달려라 깜이,20162467,우테 폰 뮌쇼폴|잔도르 예세,10052285|10008792,독일,2016-03-24,2016-03-24,53,295,2016-04-06,7086
 폴링,20152382,캐롤 몰리,10077320,영국,2016-03-24,2016-03-24,7,24,2016-04-06,811
 하이 스피드! ?프리! 스타팅 데이즈-,20161941,타케모토 야스히로,20112372,일본,2016-03-24,2016-03-24,51,2176,2016-04-06,18317
" 헤일, 시저!",20161921,에단 코엔|조엘 코엔,10047458|10066651,미국,2016-03-24,2016-03-24,251,4014,2016-04-06,31978
 일어서는 인간,20149496,김미영,20189612,한국,2016-03-27,2016-03-27,1,1,2016-04-09,187
 블랙스톤,20156188,노경태,10007904,한국,2016-03-28,2016-03-28,2,5,2016-04-10,49
 나의 그리스식 웨딩 2,20161905,커크 존스,10075168,미국,2016-03-30,2016-03-30,323,5692,2016-04-12,38280
 대배우,20150902,석민우,20122507,한국,2016-03-30,2016-03-30,466,26847,2016-04-12,167975
 레트리뷰션 : 응징의 날,20161922,다니 델 라 토레,10090961,스페인,2016-03-30,2016-03-30,23,111,2016-04-12,2084
 마음이 외치고 싶어해,20161594,나가이 타츠유키,20187994,일본,2016-03-30,2016-03-30,115,4949,2016-04-12,45830
 미스컨덕트,20162161,시모사와 신타로,10039967,미국,2016-03-30,2016-03-30,395,23224,2016-04-12,147257
