,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day14_date,day14_audience
1234,스틸 앨리스,미국,그린나래미디어(주),0,2885462,12세이상관람가,드라마,2015-04-29,79,3867,2015-05-12,83113
1235,베스트 엑조틱 메리골드 호텔,영국,이십세기폭스코리아(주),106998,2291478,15세이상관람가,코미디|드라마,2012-07-12,146,5411,2012-07-25,52193
1236,신은 죽지 않았다,미국,(주)씨타마운틴픽쳐스|(주)에스와이코마드,2935,140,12세이상관람가,드라마,2015-04-16,123,1769,2015-04-29,21381
1237,나는 공무원이다,한국,(주)넥스트엔터테인먼트월드(NEW),158727,2193964,전체관람가,코미디|드라마,2012-07-12,269,25462,2012-07-25,217483
1238,청춘의 증언,영국,판씨네마(주),0,3112661,12세이상관람가,드라마,2015-04-09,83,804,2015-04-22,7891
1239,폴 매카트니의 락쇼,캐나다,(주)케빈앤컴퍼니,0,10128,전체관람가,공연,2015-04-02,6,44,2015-04-15,296
1240,코멧,미국,(주)지어소프트,0,0,15세이상관람가,판타지|멜로/로맨스,2015-03-25,82,828,2015-04-07,7597
1242,엘리노어 릭비: 그 여자,미국,(주)이수C&E,28703,2218666,15세이상관람가,드라마,2015-04-09,6,160,2015-04-22,6122
1243,화이트 갓,헝가리,(주)나이너스엔터테인먼트,530,0,15세이상관람가,드라마|스릴러,2015-04-02,22,162,2015-04-15,2345
1244,더 딥 블루 씨,영국,(주)팝엔터테인먼트,0,1212277,청소년관람불가,멜로/로맨스|드라마,2015-04-23,38,623,2015-05-06,6761
1245,백자의 사람 : 조선의 흙이 되다,일본,(주)미로비젼,0,915192,전체관람가,드라마,2012-07-12,18,106,2012-07-25,2908
1246,은하철도의 꿈,일본,(주)영화사오원,0,3014,전체관람가,애니메이션,2015-04-09,38,105,2015-04-22,4792
1247,결혼하지 않아도 괜찮을까,일본,프리비젼엔터테인먼트,1306,252550,12세이상관람가,드라마,2015-04-09,27,487,2015-04-22,7790
1248,"섹스, 거짓말 그리고 비디오 테이프",한국,(주)스넵쏘울,224430,0,청소년관람불가,코미디,2012-07-12,8,103,2012-07-25,965
1249,모두의 천사 가디 ,기타,(주)영화사오원|(주)브리즈픽처스,0,0,12세이상관람가,코미디|드라마,2015-05-07,16,72,2015-05-20,2689
1251,스틸 앨리스,미국,그린나래미디어(주),0,2885462,12세이상관람가,드라마,2015-04-29,79,3867,2015-05-12,83113
1252,뱀파이어 아카데미,미국,(주)누리픽쳐스,490193,0,15세이상관람가,액션|코미디|판타지,2015-04-09,50,2092,2015-04-22,7649
1253,리미트리스,미국,팝엔터테인먼트,510607,0,15세이상관람가,미스터리|스릴러|액션,2012-07-12,149,10180,2012-07-25,121520
1254,"땡큐, 대디",프랑스,(주)영화사 빅,0,5179,전체관람가,드라마,2015-04-23,234,2945,2015-05-06,30633
1255,후쿠시마의 미래,한국,(주)인디플러그,3562,0,전체관람가,다큐멘터리,2015-04-09,4,19,2015-04-22,591
1256,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,일본,(주)이수C&E,89782,0,전체관람가,애니메이션|코미디|어드벤처,2015-04-23,210,2299,2015-05-06,139701
1257,추억의 마니,일본,(주)이수C&E,1083746,0,전체관람가,애니메이션,2015-03-19,220,2249,2015-04-01,34169
1258,투캅스 인 파리,프랑스,노바엔터테인먼트 ,0,0,청소년관람불가,액션|코미디|범죄,2015-03-26,51,2146,2015-04-08,6786
1259,아름다운 유혹,캐나다,(주)마인스 엔터테인먼트,13724,117998,청소년관람불가,멜로/로맨스|드라마,2015-04-16,6,33,2015-04-29,216
1260,파울볼,한국,오퍼스픽쳐스,1399030,6529308,전체관람가,다큐멘터리,2015-04-02,204,2283,2015-04-15,29232
1261,인서전트,미국,롯데쇼핑㈜롯데엔터테인먼트,369216,2216906,15세이상관람가|15세이상관람가,SF|액션,2015-03-25,431,35995,2015-04-07,279650
1262,세레나,미국,(주)영화사 진진,12944,1283789,청소년관람불가,드라마,2015-04-23,46,643,2015-05-06,4565
1263,파리오페라발레 갈라쇼,프랑스,에스디시코리아 주식회사,0,0,전체관람가,공연,2015-05-02,11,133,2015-05-15,612
1264,해피 홀리데이,영국,(주)스톰픽쳐스코리아,0,1647238,12세이상관람가,코미디|드라마,2015-05-14,93,1163,2015-05-27,12573
1265,차이나타운,한국,CGV아트하우스,0,8921021,청소년관람불가,범죄|드라마,2015-04-29,443,90899,2015-05-12,1304081
1266,노아의 방주: 남겨진 녀석들,독일,씨네그루(주)다우기술,424642,277438,전체관람가|전체관람가,애니메이션,2015-04-30,217,2546,2015-05-13,206683
1267,빌리와 용감한 녀석들 3,미국,롯데쇼핑㈜롯데엔터테인먼트,0,142639,전체관람가,애니메이션|어드벤처,2015-04-30,203,5792,2015-05-13,93243
1268,맛있는 택배,한국,노바엔터테인먼트 ,138,0,청소년관람불가,멜로/로맨스,2015-04-02,50,2057,2015-04-15,6276
1269,두 개의 달,한국,롯데쇼핑㈜롯데엔터테인먼트,212618,7768935,15세이상관람가,공포(호러),2012-07-12,311,30747,2012-07-25,421445
1270,런 올 나이트,미국,워너브러더스 코리아(주),1234623,4797182,청소년관람불가,액션|스릴러,2015-03-19,362,27969,2015-04-01,286202
1271,생 로랑,프랑스,(주)팝엔터테인먼트,1797,372387,청소년관람불가,드라마,2015-04-16,51,929,2015-04-29,7696
1272,명량: 회오리 바다를 향하여,한국,(주)넥스트엔터테인먼트월드(NEW),5597084,9509548,12세이상관람가,다큐멘터리,2015-05-07,92,337,2015-05-20,7636
1273,언프렌디드: 친구삭제,미국,유니버설픽쳐스인터내셔널 코리아(유),0,0,15세이상관람가,공포(호러)|스릴러,2015-05-07,297,21884,2015-05-20,216843
1274,위아영,미국,(주)브리즈픽처스|(주)영화사오원,40183,1934686,15세이상관람가,코미디|드라마,2015-05-14,234,5314,2015-05-27,54084
1275,내 슬픈 창녀들의 추억,멕시코,CGV아트하우스,0,350337,청소년관람불가,드라마,2012-07-19,11,290,2012-08-01,7529
1276,혜경궁 홍씨,한국,(주)씨타마운틴픽쳐스,10469,2756,12세이상관람가,공연|사극|드라마,2015-06-04,5,38,2015-06-17,1097
1277,샌 안드레아스,미국,워너브러더스 코리아(주),425774,1591608,12세이상관람가|12세이상관람가,액션|드라마|스릴러,2015-06-03,701,92875,2015-06-16,1527621
1278,세컨 찬스,덴마크,(주)영화사오원|(주)브리즈픽처스,13192,267780,청소년관람불가,드라마,2015-06-11,29,363,2015-06-24,3307
1279,연애의 맛,한국,(주)와우픽쳐스|(주)쇼박스,184931,2274419,청소년관람불가,멜로/로맨스|코미디,2015-05-07,390,16462,2015-05-20,212126
1280,윈터 슬립,터키,㈜영화사 백두대간,5387,1400301,15세이상관람가,드라마,2015-05-07,22,359,2015-05-20,4681
1281,자전거 탄 소년,벨기에,(주)티캐스트,15900,196728,12세이상관람가,드라마,2012-01-19,20,864,2012-02-01,14754
1282,산다,한국,(주)리틀빅픽쳐스,88062,52071,청소년관람불가,드라마,2015-05-21,32,209,2015-06-03,3948
1283,다이노 타임,한국,씨제이이앤엠(주),0,2596114,전체관람가|전체관람가,애니메이션|어드벤처|코미디,2015-04-30,191,2578,2015-05-13,242612
1284,어벤져스: 에이지 오브 울트론,미국,월트디즈니컴퍼니코리아(주),3538054,14884584,12세이상관람가|12세이상관람가,액션|어드벤처|판타지|SF,2015-04-23,"1,731",622165,2015-05-06,8466698
1285,명량: 회오리 바다를 향하여,한국,(주)넥스트엔터테인먼트월드(NEW),5597084,9509548,12세이상관람가,다큐멘터리,2015-05-07,92,337,2015-05-20,7636
1286,반짝이는 박수 소리,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),0,0,전체관람가,다큐멘터리,2015-04-23,19,112,2015-05-06,2618
1287,사이코패스,일본,(주)박수엔터테인먼트,8826,113195,15세이상관람가,애니메이션|판타지|스릴러|범죄|SF,2015-05-28,54,2937,2015-06-10,22600
1288,철암 계곡의 혈투,한국,㈜인디스토리,0,187540,청소년관람불가,서부극(웨스턴)|액션,2012-07-12,10,72,2012-07-25,895
1289,엘리노어 릭비: 그 남자,미국,(주)이수C&E,9233,2379916,15세이상관람가,드라마,2015-04-09,11,252,2015-04-22,7055
1290,더 건맨,프랑스,롯데쇼핑㈜롯데엔터테인먼트,1003080,0,청소년관람불가,액션|스릴러,2015-04-16,333,14867,2015-04-29,107275
1291,기생수 파트2,일본,판씨네마(주),345076,165729,청소년관람불가,SF|스릴러,2015-05-07,255,9213,2015-05-20,63460
1292,엘리노의 비밀,프랑스,라인트리엔터테인먼트 ,18020,154900,전체관람가,애니메이션,2012-01-26,2,9,2012-02-08,250
1293,동경 표류일기,싱가포르,(주)영화사 진진,3921,0,청소년관람불가,애니메이션,2015-07-02,4,59,2015-07-15,714
1294,매드 맥스: 분노의 도로,미국,워너브러더스 코리아(주),132084,11815158,15세이상관람가|15세이상관람가,액션|어드벤처|스릴러,2015-05-14,765,89736,2015-05-27,2287154
1295,가슴 배구단,일본,(주)케이앤엔터테인먼트,1992,29589,12세이상관람가,코미디,2012-01-26,1,16,2012-02-08,123
1296,우주형제#0,일본,(주)머스트씨무비릴리징컴퍼니,228143,0,전체관람가,애니메이션,2015-05-14,6,26,2015-05-27,436
1297,붓다 : 위대한 여정,일본,(주)머스트씨무비릴리징컴퍼니,0,0,전체관람가,애니메이션,2015-05-28,5,12,2015-06-10,108
1298,네이든,영국,(주)블룸즈베리리소시스리미티드,0,1653242,12세이상관람가,드라마,2015-06-25,49,737,2015-07-08,11597
1299,극장판 푸른 강철의 아르페지오 - 아르스 노바 - DC,일본,(주)머스트씨무비릴리징컴퍼니,14823,0,12세이상관람가,애니메이션|SF|어드벤처,2015-06-18,11,199,2015-07-01,1777
1301,투 라이프,프랑스,주식회사 씨네룩스,0,31129,15세이상관람가,드라마,2015-05-07,13,605,2015-05-20,2570
1302,미궁: 비밀애,한국,(주)케이알씨지,74,738,청소년관람불가,멜로/로맨스|스릴러,2015-04-23,20,486,2015-05-06,502
1303,난 그녀와 키스했다,프랑스,(주)엣나인필름,0,13574,청소년관람불가,코미디,2015-07-22,35,470,2015-08-04,14309
1304,잃어버린 세계를 찾아서 2: 신비의 섬,미국,워너브러더스 코리아(주),614667,3147967,전체관람가|전체관람가,액션|어드벤처,2012-01-19,283,46776,2012-02-01,1091130
1305,신과 인간,프랑스,㈜영화사 백두대간,0,8467,15세이상관람가,드라마,2012-01-19,1,318,2012-02-01,4613
1306,에브리씽 머스트 고,미국,(주)키노아이디엠씨,0,0,15세이상관람가,코미디|드라마,2012-07-12,7,124,2012-07-25,823
1307,"어떤 여행, 시민창작뮤지컬",한국,(주)씨타마운틴픽쳐스,878,0,전체관람가,다큐멘터리,2015-05-07,2,1,2015-05-20,95
1308,해피 홀리데이,영국,(주)스톰픽쳐스코리아,0,1647238,12세이상관람가,코미디|드라마,2015-05-14,93,1163,2015-05-27,12573
1309,위험한 상견례 2,한국,롯데쇼핑㈜롯데엔터테인먼트|(주)마인스 엔터테인먼트,1172587,5642430,15세이상관람가,멜로/로맨스|코미디,2015-04-29,341,16506,2015-05-12,435214
1310,카페 드 플로르,캐나다,씨네21아이(주),55402,19540,청소년관람불가,멜로/로맨스|드라마,2012-07-19,3,57,2012-08-01,2343
1311,미스 줄리,노르웨이,그린나래미디어(주),4680,1752854,15세이상관람가,드라마,2015-06-18,28,348,2015-07-01,4183
1312,욕정이 활활,한국,이상우 필름,621,0,청소년관람불가,드라마,2015-06-25,1,7,2015-07-08,37
1313,19곰 테드 2,미국,유니버설픽쳐스인터내셔널 코리아(유),142060,3350344,청소년관람불가,코미디,2015-06-25,281,18211,2015-07-08,167144
1314,"알로, 슈티",프랑스,(주)프레인글로벌|(주)콘텐츠판다,20383,77546,12세이상관람가,코미디,2015-07-02,32,710,2015-07-15,11102
1315,애인,한국,(주)케이알씨지,962,0,청소년관람불가,멜로/로맨스,2015-06-17,20,457,2015-06-30,470
1316,도망자,프랑스,(주)씨타마운틴픽쳐스,0,0,15세이상관람가,스릴러,2012-01-26,2,38,2012-02-08,368
1317,악의 연대기,한국,씨제이이앤엠(주),467570,5366994,15세이상관람가,스릴러,2015-05-14,693,114540,2015-05-27,1839347
1318,점박이:한반도의 공룡3D,한국,씨제이이앤엠(주),0,433698,전체관람가|전체관람가,애니메이션|어드벤처|액션,2012-01-26,263,35458,2012-02-08,689892
1319,플랑크 상수,한국,하준사,5122,648389,청소년관람불가,드라마|판타지|코미디,2015-04-30,4,19,2015-05-13,534
1320,하와이언 레시피,일본,(주)영화사 진진,0,3101703,12세이상관람가,드라마,2012-07-19,4,82,2012-08-01,2193
1321,라자루스,미국,(유)조이앤시네마,1952,142378,15세이상관람가,공포(호러),2015-07-02,85,3137,2015-07-15,27388
1322,밤을 걷는 뱀파이어 소녀,미국,찬란,0,0,15세이상관람가,공포(호러)|멜로/로맨스|스릴러,2015-06-25,23,224,2015-07-08,2823
1323,차일드 44,미국,(주)넥스트엔터테인먼트월드(NEW),207938,3102792,청소년관람불가,스릴러,2015-05-28,145,2954,2015-06-10,21388
1324,댄싱 채플린,일본,(주)영화사 조제,90218,0,전체관람가,다큐멘터리,2012-01-26,5,31,2012-02-08,506
1325,극비수사,한국,(주)쇼박스,1515606,12323474,15세이상관람가,드라마|범죄,2015-06-18,722,181737,2015-07-01,2392661
1326,트래쉬,미국,유니버설픽쳐스인터내셔널 코리아(유),190134,649410,15세이상관람가,어드벤처|드라마|스릴러,2015-05-14,193,2087,2015-05-27,24096
1327,마이 페어 웨딩,한국,(주)영화사 진진,1027,2235,12세이상관람가,다큐멘터리,2015-06-04,30,118,2015-06-17,4300
1328,령 : 저주받은 사진,일본,(주)스톰픽쳐스코리아,158177,60,15세이상관람가,공포(호러),2015-06-04,239,6719,2015-06-17,35639
1330,데모닉,미국,(주)와우픽쳐스,1963,0,15세이상관람가,공포(호러)|스릴러,2015-06-25,136,7169,2015-07-08,40643
1331,하나와 앨리스: 살인사건,일본,씨제이이앤엠(주),117847,87779,12세이상관람가,애니메이션,2015-05-27,65,1833,2015-06-09,12279
1332,드래곤 킹 레전드,미국,스크린조이,265,0,12세이상관람가,액션|어드벤처|판타지,2015-05-21,2,2,2015-06-03,13
1333,꼬마 유령,독일,(주)영화사오원,3331,0,전체관람가,판타지|가족,2015-06-11,97,672,2015-06-24,15095
1334,명령불복종 교사,한국,(주)인디플러그,0,650,전체관람가,다큐멘터리,2015-05-14,10,282,2015-05-27,1268
1335,누레예프 갈라,독일,그린나래미디어(주),0,0,전체관람가,공연,2015-06-11,4,27,2015-06-24,710
1336,쥬라기 월드,미국,유니버설픽쳐스인터내셔널 코리아(유),42,4505667,12세이상관람가|12세이상관람가,액션|어드벤처|SF,2015-06-11,"1,041",274719,2015-06-24,3733734
1337,호야와 토리: 드래곤 숲의 비밀,일본,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2015-06-04,72,189,2015-06-17,6002
1338,커밍 홈,스웨덴,(재)영화의전당,0,0,12세이상관람가,드라마|멜로/로맨스,2015-05-28,10,55,2015-06-10,673
1339,자전거 탄 소년,벨기에,(주)티캐스트,15900,196728,12세이상관람가,드라마,2012-01-19,20,864,2012-02-01,14754
1340,다크 플레이스,미국,(주)스톰픽쳐스코리아|주식회사 우리네트웍스,12307,1915413,청소년관람불가,드라마|미스터리|스릴러,2015-07-15,246,8603,2015-07-28,65413
1341,터미네이터 제니시스,미국,롯데쇼핑㈜롯데엔터테인먼트,3039889,9673211,15세이상관람가|15세이상관람가,액션|어드벤처|SF|스릴러,2015-07-02,"1,086",253699,2015-07-15,2792253
1342,은밀한 유혹,한국,씨제이이앤엠(주),1046787,8884509,15세이상관람가,멜로/로맨스|범죄,2015-06-04,385,21742,2015-06-17,143502
1343,우먼 인 골드,미국,(주)팝엔터테인먼트,19387,955396,12세이상관람가,드라마,2015-07-09,252,12067,2015-07-22,107389
1344,난 그녀와 키스했다,프랑스,(주)엣나인필름,0,13574,청소년관람불가,코미디,2015-07-22,35,470,2015-08-04,14309
1345,무서운 이야기,한국,롯데쇼핑㈜롯데엔터테인먼트,1416998,43490766,청소년관람불가,공포(호러),2012-07-25,238,20457,2012-08-07,294375
1346,막걸스,한국,(주)드림팩트엔터테인먼트,6882,0,15세이상관람가,코미디,2015-05-21,16,103,2015-06-03,1954
1347,5백만불의 사나이,한국,씨제이이앤엠(주),1271040,6009706,15세이상관람가,코미디,2012-07-19,331,15351,2012-08-01,104684
1348,욕정이 활활,한국,이상우 필름,621,0,청소년관람불가,드라마,2015-06-25,1,7,2015-07-08,37
1349,카이트,미국,(주)누리픽쳐스,0,0,청소년관람불가,범죄|액션,2015-06-11,50,3234,2015-06-24,11287
1350,소수의견,한국,(주)시네마서비스,0,8154138,15세이상관람가,드라마,2015-06-24,378,34334,2015-07-07,352913
1351,와일드 테일즈: 참을 수 없는 순간,스페인,와이드 릴리즈(주),0,50547,청소년관람불가,코미디|스릴러,2015-05-21,15,215,2015-06-03,3866
1352,명탐정 코난: 11번째 스트라이커,일본,씨제이이앤엠(주),494554,2752862,12세이상관람가,애니메이션,2012-07-19,262,13507,2012-08-01,388900
1353,밀양 아리랑,한국,(주)시네마달,1238,0,15세이상관람가,다큐멘터리,2015-07-16,13,92,2015-07-29,2209
1354,리틀 포레스트 2: 겨울과 봄,일본,(주)영화사 진진,5451,66668,12세이상관람가,드라마,2015-05-14,33,511,2015-05-27,7278
1355,간신,한국,롯데쇼핑㈜롯데엔터테인먼트,1081536,13946977,청소년관람불가,사극,2015-05-21,674,83605,2015-06-03,948493
1356,한여름의 판타지아,한국,㈜인디스토리,2223,90711,전체관람가,드라마,2015-06-11,46,1572,2015-06-24,16790
1357,술이 깨면 집에 가자,일본,(주)영화사조아,2019,57523,15세이상관람가,드라마,2012-07-12,9,74,2012-07-25,1068
1358,조지 해리슨,미국,(주)영화사 조제,267755,345322,12세이상관람가,다큐멘터리,2012-07-19,3,105,2012-08-01,1464
1359,스파이,미국,이십세기폭스코리아(주),288155,1220409,15세이상관람가,액션|코미디,2015-05-21,636,75330,2015-06-03,1699783
1360,투모로우랜드,미국,월트디즈니컴퍼니코리아(주),3261950,714876,12세이상관람가,액션|어드벤처|미스터리|SF,2015-05-27,419,22850,2015-06-09,262992
1361,무뢰한,한국,CGV아트하우스,95541,8671581,청소년관람불가,멜로/로맨스,2015-05-27,482,50014,2015-06-09,385781
1362,다크 나이트 라이즈,미국,워너브러더스 코리아(주),3127976,3426425,15세이상관람가,액션|범죄|스릴러,2012-07-19,"1,058",441089,2012-08-01,4749003
1363,인사이드 아웃,미국,월트디즈니컴퍼니코리아(주),1047327,1002816,전체관람가|전체관람가,애니메이션|코미디,2015-07-09,520,68222,2015-07-22,2403862
1365,한밤의 아이들,영국,(주)나이너스엔터테인먼트,5279,0,15세이상관람가,드라마,2015-07-02,10,87,2015-07-15,1126
1366,써드 퍼슨 - 감독판,미국,(주)프레인글로벌,137959,1870466,청소년관람불가,드라마|미스터리|멜로/로맨스,2015-05-28,108,1442,2015-06-10,10668
1367,도쿄 트라이브,일본,어뮤즈,880,0,청소년관람불가,액션,2015-06-18,14,89,2015-07-01,1528
1368,메이드 인 차이나,한국,(주)김기덕 필름,0,3034824,청소년관람불가,드라마,2015-06-25,2,26,2015-07-08,414
1369,엘리펀트 송,캐나다,(주)엣나인필름,0,20948,15세이상관람가,미스터리|드라마,2015-06-11,46,1329,2015-06-24,12643
1370,트립 투 이탈리아,영국,찬란,12399,520017,15세이상관람가,코미디|드라마,2015-06-04,47,1416,2015-06-17,16970
1371,심야식당,일본,(주)영화사 진진,32067,217169,12세이상관람가,드라마,2015-06-18,167,6300,2015-07-01,94425
1372,피치 퍼펙트: 언프리티 걸즈,미국,유니버설픽쳐스인터내셔널 코리아(유),0,1598626,15세이상관람가,코미디|뮤지컬,2015-05-28,282,8485,2015-06-10,74715
1373,코인라커,한국,(주)드림팩트엔터테인먼트,270779,142464,청소년관람불가,드라마,2015-05-28,12,29,2015-06-10,1000
1374,욕정이 활활,한국,이상우 필름,621,0,청소년관람불가,드라마,2015-06-25,1,7,2015-07-08,37
1375,모든 비밀스러운 것들,미국,와이드 릴리즈(주),0,0,15세이상관람가,스릴러,2015-07-02,49,1137,2015-07-15,6507
1376,아이스 에이지 4: 대륙 이동설,미국,이십세기폭스코리아(주),715579,2708522,전체관람가,애니메이션|어드벤처|코미디|가족,2012-07-25,419,43227,2012-08-07,1285490
1377,하루,이란,THE 픽쳐스,0,169,15세이상관람가,드라마,2015-08-06,13,194,2015-08-19,1830
1378,마돈나,한국,(주)리틀빅픽쳐스,7422,1410546,청소년관람불가,드라마,2015-07-02,64,1596,2015-07-15,16992
1379,지구대충돌,캐나다,스크린조이,2162,0,12세이상관람가,액션|SF|스릴러,2015-05-21,2,2,2015-06-03,12
1380,레드 툼,한국,(주)따미픽쳐스,0,0,15세이상관람가,다큐멘터리,2015-07-09,13,469,2015-07-22,2079
1381,하드 로맨티커,일본,스크린조이,0,51144,청소년관람불가,드라마,2015-06-18,1,1,2015-07-01,14
1382,레인 폴,일본,(주)케이알씨지,97,0,15세이상관람가,스릴러|액션,2012-07-19,1,2,2012-08-01,30
1383,"10,000km(만 킬로미터)",스페인,주식회사 쇼미미디어앤트레이딩,0,595,청소년관람불가,멜로/로맨스|드라마,2015-07-16,11,71,2015-07-29,1243
1384,신이 말하는 대로,일본,(주)싸이더스,90551,704436,청소년관람불가,공포(호러)|스릴러,2015-06-09,1,7,2015-06-22,58
1385,폴라로이드,한국,와이드 릴리즈(주),0,0,전체관람가,드라마|가족,2015-07-16,27,770,2015-07-29,12238
1386,파닥파닥,한국,씨제이이앤엠(주)|㈜인디스토리,0,512973,12세이상관람가,애니메이션,2012-07-25,38,511,2012-08-07,10421
1387,살인재능,한국,㈜인디스토리,239125,2711,청소년관람불가,스릴러|드라마,2015-07-30,12,84,2015-08-12,1478
1388,무서운 이야기,한국,롯데쇼핑㈜롯데엔터테인먼트,1416998,43490766,청소년관람불가,공포(호러),2012-07-25,238,20457,2012-08-07,294375
1389,인시디어스 3,미국,유니버설픽쳐스인터내셔널 코리아(유),0,309168,15세이상관람가,공포(호러),2015-07-09,331,38555,2015-07-22,732441
1390,아마조니아,프랑스,(주)영화사 빅|(주)투윈글로벌,68828,0,전체관람가,다큐멘터리,2015-08-05,105,3720,2015-08-18,22137
1391,무서운 이야기,한국,롯데쇼핑㈜롯데엔터테인먼트,1416998,43490766,청소년관람불가,공포(호러),2012-07-25,238,20457,2012-08-07,294375
1392,픽셀,미국,유니버설픽쳐스인터내셔널 코리아(유),957403,1116788,12세이상관람가|12세이상관람가,액션|어드벤처,2015-07-16,530,68692,2015-07-29,679870
1393,셀마,미국,찬란,0,1231725,12세이상관람가,드라마,2015-07-23,44,1051,2015-08-05,13577
1394,파스카,한국,무브먼트,196,1776,15세이상관람가,드라마,2015-07-09,9,48,2015-07-22,819
1395,쓰리 썸머 나잇,한국,(주)리틀빅픽쳐스|(주)인벤트스톤,1532286,3114386,청소년관람불가,코미디,2015-07-15,297,12378,2015-07-28,76618
1396,경성학교: 사라진 소녀들,한국,롯데쇼핑㈜롯데엔터테인먼트,439526,3199479,15세이상관람가,미스터리|드라마,2015-06-18,476,53657,2015-07-01,354119
1397,학교괴담 : 저주의 언령,일본,(주)박수엔터테인먼트,186924,0,15세이상관람가,미스터리|공포(호러),2015-07-02,69,857,2015-07-15,6620
1398,나의 절친 악당들,한국,이십세기폭스코리아(주),987782,5130711,청소년관람불가,범죄|액션|드라마,2015-06-25,384,26887,2015-07-08,132615
1399,도둑들,한국,(주)쇼박스,5568896,15396977,15세이상관람가,액션|범죄,2012-07-25,890,436596,2012-08-07,7596660
1400,연평해전,한국,(주)넥스트엔터테인먼트월드(NEW),300,6622489,12세이상관람가|12세이상관람가,드라마,2015-06-24,667,153400,2015-07-07,3516128
1401,미니언즈,미국,유니버설픽쳐스인터내셔널 코리아(유),1806155,1999800,전체관람가|전체관람가,애니메이션,2015-07-29,612,193689,2015-08-11,1914063
1402,명탐정 코난 : 화염의 해바라기,일본,씨제이이앤엠(주),505296,941981,전체관람가,애니메이션,2015-08-05,323,54213,2015-08-18,429817
1403,웻랜드,독일,모비딕엔터테인먼트(주),0,0,청소년관람불가,코미디|드라마,2015-08-06,5,49,2015-08-19,180
1404,베테랑,한국,씨제이이앤엠(주),2037714,31101324,15세이상관람가,액션|드라마,2015-08-05,957,414219,2015-08-18,7230136
1405,더 디너,이탈리아,(주)판다미디어,0,10310,청소년관람불가,드라마,2015-07-16,17,298,2015-07-29,4989
1406,정글번치: 너구리 해적단과 보물지도,프랑스,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2015-06-25,131,726,2015-07-08,36964
1407,어느 하녀의 일기,프랑스,주식회사 씨네룩스,3721,296042,청소년관람불가,드라마,2015-08-06,35,1828,2015-08-19,13575
1408,범죄의 제국,미국,(주)로드하우스,68,0,15세이상관람가,액션,2015-08-06,5,160,2015-08-19,1297
1409,베스트 오브 미,미국,메가박스(주)플러스엠,32720,0,15세이상관람가,드라마|멜로/로맨스,2015-06-18,116,1476,2015-07-01,13399
1410,아이스 에이지 4: 대륙 이동설,미국,이십세기폭스코리아(주),715579,2708522,전체관람가,애니메이션|어드벤처|코미디|가족,2012-07-25,419,43227,2012-08-07,1285490
1411,홈,미국,씨제이이앤엠(주),0,1655355,전체관람가|전체관람가,애니메이션|어드벤처|판타지,2015-05-21,335,6632,2015-06-03,334745
1412,손님,한국,씨제이이앤엠(주),0,7483617,15세이상관람가,판타지|공포(호러),2015-07-09,493,144967,2015-07-22,823209
1413,무서운 이야기,한국,롯데쇼핑㈜롯데엔터테인먼트,1416998,43490766,청소년관람불가,공포(호러),2012-07-25,238,20457,2012-08-07,294375
1414,무서운 이야기,한국,롯데쇼핑㈜롯데엔터테인먼트,1416998,43490766,청소년관람불가,공포(호러),2012-07-25,238,20457,2012-08-07,294375
1415,키스 미 어게인,이탈리아,㈜영화사 백두대간,155478,22195,청소년관람불가,드라마,2015-06-11,1,12,2015-06-24,184
1416,러덜리스,미국,그린나래미디어(주),0,2076747,12세이상관람가,코미디|드라마,2015-07-09,117,4315,2015-07-22,55402
1417,숏텀 12,미국,(주)씨타마운틴픽쳐스,0,0,15세이상관람가,드라마,2015-07-02,4,10,2015-07-15,398
1418,디렉터스 컷,한국,야간비행,222,0,12세이상관람가,드라마,2015-07-02,5,59,2015-07-15,349
1419,명탐정 코난: 11번째 스트라이커,일본,씨제이이앤엠(주),494554,2752862,12세이상관람가,애니메이션,2012-07-19,262,13507,2012-08-01,388900
1420,미국의 바람과 불,한국,(주)시네마달,0,0,15세이상관람가,다큐멘터리,2012-07-26,2,7,2012-08-08,282
1421,더 리치,미국,(주)나이너스엔터테인먼트,0,0,15세이상관람가,액션|스릴러,2015-07-16,72,1778,2015-07-29,8153
1422,호비와 엄마나무섬의 비밀,일본,(주)머스트씨무비릴리징컴퍼니,12412,0,전체관람가,애니메이션,2015-07-02,53,680,2015-07-15,12729
1423,스트레인저랜드,호주,(주)엔케이컨텐츠,0,1055215,청소년관람불가,미스터리|스릴러,2015-08-06,32,648,2015-08-19,5035
1424,메리 위도우,미국,(주)인스터피씨엠,186731,0,전체관람가,공연,2015-07-18,2,28,2015-07-31,428
1426,무서운 이야기,한국,롯데쇼핑㈜롯데엔터테인먼트,1416998,43490766,청소년관람불가,공포(호러),2012-07-25,238,20457,2012-08-07,294375
1427,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,일본,롯데쇼핑㈜롯데엔터테인먼트,264918,654596,전체관람가,애니메이션|어드벤처,2012-07-25,155,3673,2012-08-07,149030
