,movie_name,movie_code,director_name,director_code,nation,release_date,day1_screen,day1_audience,day8_date,day8_audience,director_sum
734, 오큘러스,20148686,마이크 플래너건,10022775,미국,2014-05-29,282,25027,2014-06-05,215781,0
735, 인 데어 스킨,20149106,제레미 파워 레김발,10079108,캐나다,2014-05-29,5,210,2014-06-05,560,186236
736, 차가운 장미,20148681,필립 클로델,20115265,프랑스,2014-05-29,20,451,2014-06-05,5502,0
737, 퍼지,20134691,안티 조키넨,20113001,핀란드,2014-05-29,2,6,2014-06-05,64,48567
738, SX 테잎,20148756,버나드 로즈,10030459,미국,2014-05-29,70,1315,2014-06-05,6138,0
739, 돈 카를로,20149142,피터 스테인,20189209,독일,2014-05-31,5,33,2014-06-07,179,23
740, 하이힐,20136062,장진,10060535,한국,2014-06-03,291,13936,2014-06-10,260212,1083814
741, 가구야공주 이야기,20148829,다카하타 이사오,10009949,일본,2014-06-04,74,3063,2014-06-11,13678,42193
742, 마이 블랭키,20148347,프란시스 닐슨,10084221,스페인,2014-06-04,101,7464,2014-06-11,25623,0
743, 스퀴시랜드,20148743,김태익,20189537,한국,2014-06-04,55,1292,2014-06-11,4871,100051
744, 시베리안 에듀케이션,20148354,가브리엘 살바토레,10000114,이탈리아,2014-06-04,3,6,2014-06-11,69,22971
745, 엣지 오브 투모로우,20148807,더그 라이만,10010452,미국,2014-06-04,681,377160,2014-06-11,2267446,0
746, 우는 남자,20132482,이정범,10057273,한국,2014-06-04,500,121991,2014-06-11,534721,39
747, 더 콩그레스,20147908,아리 폴만,10041760,이스라엘,2014-06-05,13,82,2014-06-12,1074,14377
748, 레디액션! 폭력영화,20135770,최원경|김도경,20160047|20189151,한국,2014-06-05,6,7,2014-06-12,319,10516
749, 리스본행 야간열차,20147684,빌 어거스트,10033528,독일,2014-06-05,52,2196,2014-06-12,25616,60
750, 바라: 축복,20148727,키엔체 노르부,10078706,부탄,2014-06-05,8,217,2014-06-12,1198,0
751, 스틸 라이프,20148826,우베르토 파솔리니,10052122,영국,2014-06-05,18,273,2014-06-12,3315,3650
752, 엄마와 나 그리고 나의 커밍아웃,20148605,기욤 갈리엔,20188659,프랑스,2014-06-05,15,781,2014-06-12,1874,0
753, 황제를 위하여,20134591,박상준,20113801,한국,2014-06-11,366,39397,2014-06-18,394283,818
754, 경주,20133641,장률,10060143,한국,2014-06-12,316,7922,2014-06-19,49128,0
755, 그댄 나의 뱀파이어,20148587,이원회,20188711,한국,2014-06-12,10,41,2014-06-19,1364,792
756, 그레이트 뷰티,20147970,파올로 소렌티노,10082236,이탈리아,2014-06-12,51,1541,2014-06-19,17172,0
757, 미국인친구,20131661,성지혜,10035886,한국,2014-06-12,5,69,2014-06-19,613,4940
758, 밀리언 웨이즈,20148847,세스 맥팔레인,10036152,미국,2014-06-12,194,3258,2014-06-19,17061,58658
759, 베스트 오퍼,20148834,쥬세페 토르나토레,10069068,이탈리아,2014-06-12,175,3513,2014-06-19,31752,0
760, 사랑은 소설처럼,20148906,제시카 골드버그,10038876,미국,2014-06-12,33,1288,2014-06-19,6068,86
761, 스톤,20130929,조세래,20110552,한국,2014-06-12,148,1374,2014-06-19,12006,11907
762, 안전은 보장할 수 없음,20129095,콜린 트레보로우,20121453,미국,2014-06-12,1,1,2014-06-19,7,776
763, 음모자들,20149292,옥사이드 팽 천,10051034,홍콩,2014-06-12,5,222,2014-06-19,1123,5586
764, 천국에 다녀온 소년,20149125,랜달 월러스,10014567,미국,2014-06-12,21,1510,2014-06-19,14965,39585
765, 호비와 쿠우의 어드벤처 : 고래의 노래,20148976,히라바야시 이사무,20178567,일본,2014-06-12,40,602,2014-06-19,9516,601
766, 그레이스 오브 모나코,20148877,올리비에 다한,10051255,프랑스,2014-06-18,334,14123,2014-06-25,150812,0
767, 님포매니악 볼륨1,20148994,라스 폰 트리에,10013894,덴마크,2014-06-18,231,4350,2014-06-25,35606,1
768, 원스 어게인,20113822,카를로 미라벨라 데이비스|크리스 답킨스|닉 어거스트 페르나,20125869|20125871|20125870,미국,2012-01-12,28,882,2012-01-19,7178,0
769, 장화신은 고양이,20113862,크리스 밀러,10077075,미국,2012-01-12,506,79382,2012-01-19,924715,0
770, 코알라 키드 : 영웅의 탄생,20113811,이경호,20111323,한국,2012-01-12,214,8326,2012-01-19,108448,0
771, 네버엔딩 스토리,20113636,정용주,10062013,한국,2012-01-18,232,20049,2012-01-25,229271,1
772, 댄싱퀸,20113743,이석훈,10055965,한국,2012-01-18,403,46500,2012-01-25,1404921,0
773, 부러진 화살,20113535,정지영,10062253,한국,2012-01-18,245,30872,2012-01-25,1053267,477
774, 우리는 동물원을 샀다,20113472,카메론 크로우,10073715,미국,2012-01-18,221,11972,2012-01-25,199011,0
775, 페이스메이커,20113951,김달중,20115721,한국,2012-01-18,360,22553,2012-01-25,359745,0
776, 사티아그라하,20124363,팰림 맥더모트,20166321,미국,2012-05-09,2,24,2012-05-16,106,10
777, 다크 섀도우,20125866,팀 버튼,10081788,미국,2012-05-10,352,57275,2012-05-17,487954,845445
778, 단델리온 더스트,20125267,존 건,10067516,미국,2012-05-10,27,191,2012-05-17,2328,2798
779, 데인저러스 메소드,20125649,데이빗 크로넨버그,10012121,영국,2012-05-10,97,2489,2012-05-17,21396,27184
780, 두레소리,20111416,조정래,10066934,한국,2012-05-10,125,2113,2012-05-17,33779,0
781, 믹막: 티르라리고 사람들,20125268,장 피에르 주네,10059987,프랑스,2012-05-10,13,179,2012-05-17,2719,40459
782, 버니드롭,20126027,사부,10009223,일본,2012-05-10,47,517,2012-05-17,6078,3932
783, 야곱 신부의 편지,20125766,클라우스 해로,10078229,핀란드,2012-05-10,29,445,2012-05-17,3749,62245
784, 미녀와 야수,20148795,크리스토프 갱스,10077707,프랑스,2014-06-18,332,18629,2014-06-25,246759,22079
785, 창문 넘어 도망친 100세 노인,20148728,플렉스 할그렌,10085196,스웨덴,2014-06-18,260,11004,2014-06-25,149415,1628
786, 홈프론트-가족을 지켜라,20149374,게리 플레더,10001243,미국,2014-06-18,19,135,2014-06-25,2556,87350
787, 극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,20149155,야노 히로유키,20166661,일본,2014-06-19,89,448,2014-06-26,13057,11881
788, 극장판: 타이거 앤 버니 -더 라이징-,20149308,요네타니 요시토모,20167780,일본,2014-06-19,5,261,2014-06-26,1687,0
789, 반딧불이의 묘,20060165,다카하타 이사오,10009949,일본,2014-06-19,20,52,2014-06-26,3626,0
790, 여배우 공작단,20149289,전태윤,20189540,한국,2014-06-19,21,873,2014-06-26,2525,77420
791, 와즈다,20148762,하이파 알-만수르,10024899,기타,2014-06-19,50,743,2014-06-26,6031,1
792, 익스트랙티드,20149021,니르 패니리,10082196,미국,2014-06-19,1,2,2014-06-26,8,0
793, 프린스 이고르,20147256,지안드레아 노세다,10042395,미국,2014-06-21,2,29,2014-06-28,162,307
794, 트랜스포머: 사라진 시대,20122021,마이클 베이,10023100,미국,2014-06-25,"1,512",467419,2014-07-02,3087062,0
795, 로코왕국의 전설: 엘프킹을 찾아서,20149307,위성준,10091645,중국,2014-06-26,60,280,2014-07-03,12028,0
796, 로크,20149141,스티븐 나이트,10039291,미국,2014-06-26,35,239,2014-07-03,2336,0
797, 어바웃 체리,20149344,스티븐 엘리엇,10039479,미국,2014-06-26,18,1038,2014-07-03,2984,1140
798, 이것이 우리의 끝이다,20132621,김경묵,10003537,한국,2014-06-26,24,221,2014-07-03,2018,0
799, 이브 생 로랑,20148602,자릴 레스페르,10091300,프랑스,2014-06-26,51,1418,2014-07-03,13926,26262
800," 자, 이제 댄스타임",20133789,조세영,10065970,한국,2014-06-26,2,116,2014-07-03,702,1140
801, 커피 한잔이 섹스에 미치는 영향,20147719,스테이시 패숀,20187997,미국,2014-06-26,6,143,2014-07-03,1584,0
802, 키리시마가 동아리활동 그만둔대,20149102,요시다 다이하치,10051732,일본,2014-06-26,2,10,2014-07-03,263,2513
803, 프랑스인 김명실,20148901,이지현,20188896,한국,2014-06-26,3,7,2014-07-03,100,0
804, 소녀괴담,20147931,오인천,20188088,한국,2014-07-02,325,24638,2014-07-09,369978,0
805, 나쁜 이웃들 ,20149271,니콜라스 스톨러,10008688,미국,2014-07-03,126,4923,2014-07-10,39761,373478
806, 내비게이션,20139261,장권호,20142869,한국,2014-07-03,8,60,2014-07-10,551,0
807, 님포매니악 볼륨2,20149343,라스 폰 트리에,10013894,덴마크,2014-07-03,53,1817,2014-07-10,14092,33343
808, 로보싸커,20149286,아룽,20189447,말레이시아,2014-07-03,52,310,2014-07-10,8661,0
809, 마네의 제비꽃 여인: 베르트 모리조,20149262,카롤린느 샹페티에,10073431,프랑스,2014-07-03,5,272,2014-07-10,2139,449
810, 블랙딜,20148623,이훈규,10058282,한국,2014-07-03,73,601,2014-07-10,6334,60721
811, 신의 한 수,20139201,조범구,10065847,한국,2014-07-03,664,181459,2014-07-10,1741055,18352
812, 원나잇 온리,20148860,김조광수,10005655,한국,2014-07-03,18,200,2014-07-10,2071,382
813, 천번의 굿나잇,20149284,에릭 포페,10048309,노르웨이,2014-07-03,22,524,2014-07-10,5167,323730
814, 카프리치오,20149402,마르코 아르투로 마렐리,10017266,독일,2014-07-05,5,43,2014-07-12,178,0
815, 그 참을 수 없는 맛,20149768,이지형,20189769,한국,2014-07-09,1,10,2014-07-16,1485,0
816, 더 시그널,20149288,윌리엄 유뱅크,10053217,미국,2014-07-09,260,19052,2014-07-16,89919,301804
817, 레이드 2,20149061,가렛 에반스,20128289,인도네시아,2014-07-09,37,704,2014-07-16,6306,0
818, 나는 야한 여자가 좋다,20149542,신정균,10040579,한국,2014-07-10,21,760,2014-07-17,1688,0
819, 드래프트 데이,20149313,이반 라이트만,10055503,미국,2014-07-10,80,794,2014-07-17,8770,5546792
820, 랄프 스테드먼 스토리: 이상한 나라의 친구들,20148808,찰리 폴,10071312,영국,2014-07-10,15,225,2014-07-17,2366,0
821, 비포 : 치즈와 초콜릿을 찾아서,20149494,이도 엔젤,10024309,이스라엘,2014-07-10,54,814,2014-07-17,13472,243873
822, 숙희,20147927,양지은,20188087,한국,2014-07-10,10,62,2014-07-17,852,337946
823, 울프 앳 더 도어,20148925,페르난도 코임브라,10055810,브라질,2014-07-10,2,28,2014-07-17,297,151480
824, 좋은 친구들,20148745,이도윤,20142138,한국,2014-07-10,348,38128,2014-07-17,314457,16401
825, 테레즈 라캥,20149270,찰리 스트레이턴,10071323,미국,2014-07-10,46,1259,2014-07-17,10433,0
826, 파이어 : 테러와의 전쟁,20149767,라울 W. 하임리히,10013964,독일,2014-07-10,20,1636,2014-07-17,3805,0
827, 혹성탈출: 반격의 서막,20148973,맷 리브스,10025284,미국,2014-07-10,793,201723,2014-07-17,2091249,0
828, 베르테르,20147255,리처드 이어,20115346,미국,2014-07-12,2,53,2014-07-19,284,0
829, 분신사바 2,20149511,안병기,10043339,중국,2014-07-16,205,9263,2014-07-23,78154,0
830, 산타바바라,20138221,조성규,10065915,한국,2014-07-16,78,1433,2014-07-23,14998,41323
831, 유오성의 7인의 암살단,20149451,웅흔흔|증지위,10052374|10069723,중국,2014-07-16,1,10,2014-07-23,1370,833
832, 주온 : 끝의 시작,20149394,오치아이 마사유키,10050815,일본,2014-07-16,335,48923,2014-07-23,357770,0
833, 중독애,20149771,한소준,20189887,한국,2014-07-16,1,10,2014-07-23,1380,1180621
834, 파이어스톰,20149377,원금린,10052447,중국,2014-07-16,70,676,2014-07-23,6545,0
835, 극장판 꽃이 피는 첫걸음 : 홈 스위트 홈,20149523,안도 마사히로,10043046,일본,2014-07-17,15,225,2014-07-24,1963,0
836, 논픽션 다이어리,20137542,정윤석,10062080,한국,2014-07-17,28,414,2014-07-24,4077,3256697
837, 땡스 포 쉐어링,20149442,스튜어트 블럼버그,10038915,미국,2014-07-17,23,675,2014-07-24,5098,1608
838, 언더 더 스킨,20149528,조나단 글레이저,10065304,영국,2014-07-17,20,933,2014-07-24,1954,0
839, 위키드 블러드,20149841,마크 영,20175300,미국,2014-07-17,20,1665,2014-07-24,3677,0
840, 천하무적 키코리키,20149462,데니스 체르노프,10064848,러시아,2014-07-17,110,1080,2014-07-24,21318,0
841, 프란시스 하,20136926,노아 바움백,10008113,미국,2014-07-17,63,3205,2014-07-24,30206,986
842, 이방인들,20112019,최용석,10072512,한국,2012-05-10,4,12,2012-05-17,183,50
843, 제7의 봉인,20070400,잉마르 베리만,10059012,스웨덴,2012-05-10,1,78,2012-05-17,1247,1147
844, 컬러풀,20001428,하라 케이이치,10086748,일본,2012-05-10,11,144,2012-05-17,2173,23
845, 내 아내의 모든 것,20113554,민규동,10027774,한국,2012-05-17,502,87798,2012-05-24,1211408,40353
846, 돈의 맛,20124064,임상수,10058591,한국,2012-05-17,492,118042,2012-05-24,759699,5073
847, 레이드 : 첫번째 습격,20125467,가렛 에반스,20128289,인도네시아,2012-05-17,119,2600,2012-05-24,21019,41
848, 멜랑콜리아,20125967,라스 폰 트리에,10013894,덴마크,2012-05-17,20,334,2012-05-24,4823,750
849, 미래는 고양이처럼,20113482,미란다 줄리,10027001,미국,2012-05-17,14,391,2012-05-24,3800,800715
850, 군도: 민란의 시대,20123501,윤종빈,10054495,한국,2014-07-23,"1,250",551841,2014-07-30,3821551,0
851, 드래곤 길들이기 2,20131248,딘 데블로이스,10013583,미국,2014-07-23,667,72041,2014-07-30,1376285,3906
852, 사보타지,20149372,데이비드 에이어,10011476,미국,2014-07-23,60,625,2014-07-30,6311,3361
853, 열애,20149909,이숭환,10056203,한국,2014-07-23,1,10,2014-07-30,1382,0
854, 워커즈,20149861,모리 야스유키,20190274,일본,2014-07-23,1,24,2014-07-30,154,46216
855, 마담 프루스트의 비밀정원,20148830,실뱅 쇼메,10040730,프랑스,2014-07-24,36,2124,2014-07-31,30061,0
856, 밀애,20140081,김인규|김민준,10005411|20189977,한국,2014-07-24,19,1420,2014-07-31,4516,104936
857, 숲의 전설,20149417,빌레 수호넨|킴 사르닐루오토,10074533|10078843,핀란드,2014-07-24,2,83,2014-07-31,655,0
858, 아웃사이더,20147952,김문옥,10004116,한국,2014-07-24,1,150,2014-07-31,300,8077
859, 우리가족,20133955,김도현,20147796,한국,2014-07-24,4,12,2014-07-31,343,445
860, 타이치2 히어로,20149876,풍덕륜,10084148,중국,2014-07-24,21,927,2014-07-31,1615,34012
861, 명량,20129370,김한민,10006204,한국,2014-07-30,"1,159",682701,2014-08-06,7329679,317439
862, 벨라 키스,20140096,루시앙 포스트너,20190097,독일,2014-07-30,19,800,2014-08-06,1586,0
863, 가디언즈 오브 갤럭시,20149317,제임스 건,10063965,미국,2014-07-31,497,121866,2014-08-07,856783,30
864, 동경가족,20148997,야마다 요지,10046493,일본,2014-07-31,42,1403,2014-08-07,13755,0
865, 머나먼 세상속으로,20134272,장 크리스토프 드상,10059872,프랑스,2014-07-31,4,22,2014-08-07,512,0
866, 어떤 만남,20149459,리사 아주엘로스,20176582,프랑스,2014-07-31,37,2190,2014-08-07,16355,611
867, 터키,20149758,지미 헤이워드,10069923,미국,2014-07-31,171,14736,2014-08-07,94081,13441
868, 피해자들,20148670,노진수,10008226,한국,2014-07-31,5,30,2014-08-07,379,155504
869, 2014 베를린 필하모닉 발트뷔네 콘서트,20140097,구스타보 두다멜,20115455,독일,2014-08-04,1,43,2014-08-11,266,18217
870, 그 사람 추기경,20136928,전성우,10061305,한국,2014-08-06,10,50,2014-08-13,9198,132598
871, 명탐정 코난 : 이차원의 저격수,20149567,시즈노 코분,20113482,일본,2014-08-06,232,23648,2014-08-13,266965,21
872, 해적: 바다로 간 산적,20136064,이석훈,10055965,한국,2014-08-06,786,273445,2014-08-13,2557032,438
873, 허큘리스,20149568,브렛 래트너,20114451,미국,2014-08-06,274,11709,2014-08-13,83964,14676
874, 극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!,20138501,방형우,20140252,한국,2014-08-07,87,2671,2014-08-14,18319,864517
875, 모스트 원티드 맨,20149520,안톤 코르빈,10043967,영국,2014-08-07,26,971,2014-08-14,7805,4991
876, 삼총사 2014,20140118,세르게이 지노프,20190018,러시아,2014-08-07,21,1315,2014-08-14,2977,2526
877, 숫호구,20127628,백승기,20120681,한국,2014-08-07,14,149,2014-08-14,1635,0
878, 유아 넥스트,20147950,아담 윈가드,20173209,미국,2014-08-07,78,1822,2014-08-14,12231,0
879, 극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,20041524,유야마 쿠니히코,10053816,일본,2014-08-13,117,6354,2014-08-20,63107,990
880, 비긴 어게인,20149629,존 카니,10068279,미국,2014-08-13,185,12032,2014-08-20,161721,0
881, 비행기 2: 소방구조대,20149978,로버츠 개너웨이,10031094,미국,2014-08-13,266,12398,2014-08-20,228446,15005
882," 안녕, 헤이즐",20149846,조쉬 분,20187941,미국,2014-08-13,252,29696,2014-08-20,342665,504
883, 해무(海霧),20134082,심성보,10040850,한국,2014-08-13,580,174827,2014-08-20,1138295,0
884, 곤충왕국 3D,20149962,김진만|김정민,20100264|20160305,한국,2014-08-14,39,734,2014-08-21,9433,0
885, 바세코의 아이들,20148903,김경식,20190052,한국,2014-08-14,6,225,2014-08-21,1721,262327
886, 아야의 밤엔 사랑이 필요해,20134435,마거리트 어바우트|클레망 우브르리,10047230|10063631,프랑스,2014-08-14,8,59,2014-08-21,868,114453
887, 야누스: 욕망의 두 얼굴,20140187,손영호,20030698,한국,2014-08-14,20,1207,2014-08-21,2779,32344
888, 제로법칙의 비밀,20149421,테리 길리엄,10079776,미국,2014-08-14,17,826,2014-08-21,4211,994
889, 18: 우리들의 성장 느와르,20123500,한윤선,20162219,한국,2014-08-14,15,53,2014-08-21,983,0
890, 동경 이야기,19538011,오즈 야스지로,10050769,일본,2014-08-16,1,116,2014-08-23,432,9430
891, 내 연애의 기억,20149441,이권,10054870,한국,2014-08-20,175,7506,2014-08-27,44576,10
892, 더 기버: 기억전달자,20149099,필립 노이스,10086425,미국,2014-08-20,225,13893,2014-08-27,100228,187225
893, 매직 인 더 문라이트,20149591,우디 앨런,10052035,미국,2014-08-20,178,7317,2014-08-27,57724,0
894, 익스펜더블 3,20149818,패트릭 휴즈,20136404,미국,2014-08-20,306,18971,2014-08-27,143283,132727
895, 터널 3D,20147928,박규택,20150634,한국,2014-08-20,264,19255,2014-08-27,77166,2451
896, 꼬마 니콜라의 여름방학,20147284,로랑 티라르,10016121,프랑스,2014-08-21,133,4091,2014-08-28,28295,11199
897, 마더 데레사의 편지,20140093,윌리엄 리에드,10053097,미국,2014-08-21,65,689,2014-08-28,7278,0
898," 메밀꽃, 운수 좋은 날, 그리고 봄봄",20149796,안재훈|한혜진,20111258|20112027,한국,2014-08-21,35,1434,2014-08-28,11869,0
