,movie_name,nation,distribution,director_sum,actor_sum,rate_score,genre,first_genre,genre_sum,release_date,day1_screen,day1_audience,day15_date,day_score,day15_audience,rate,news7
807,돈 크라이 마미,0.267262,0.05,0,3868349,0.15883,864919,스릴러,1289250.6,2012-11-22,365,107365,2012-12-06,65038.587779999994,930178,15세이상관람가,399
808,맨 인 더 다크,0.184566,0.4,0,344600,0.01975,424331,스릴러,424331.00399999996,2016-10-05,473,61267,2016-10-19,55990.962889999995,933246,청소년관람불가,0
809,차형사,0.267262,0.809701,1832727,9092165,0.15883,744323,코미디,1075020.6979999999,2012-05-30,395,48130,2012-06-13,67851.45799,934459,15세이상관람가,374
810,로보캅,0.184566,1.350294,0,2502232,0.22784000000000001,744323,액션,1376615.59,2014-02-13,604,92373,2014-02-27,71919.98014,948449,12세이상관람가,71
811,간기남,0.267262,0.759259,1144238,7703948,0.01975,424331,코미디,755028.2049,2012-04-11,332,103609,2012-04-25,47249.64676,952366,청소년관람불가,216
812,헝거게임: 캣칭 파이어,0.184566,0.790536,1155506,2518992,0.15883,744323,판타지,1214643.846,2013-11-21,581,74320,2013-12-05,62254.85106,952750,15세이상관람가,39
813,본 레거시,0.184566,0.4,95285,4182269,0.15883,744323,액션,1168654.501,2012-09-06,514,95550,2012-09-20,65957.55419,958290,15세이상관람가,67
814,오빠생각,0.267262,0.6860539999999999,2112599,8981149,0.22784000000000001,864919,드라마,1151077.384,2016-01-21,841,78467,2016-02-04,77564.83468,958811,12세이상관람가,1082
815,간신,0.267262,0.790536,1081536,13946977,0.01975,1040302,사극,1040302.75,2015-05-21,674,83605,2015-06-04,64651.08685,960546,청소년관람불가,989
816,박물관이 살아있다 : 비밀의 무덤,0.184566,0.552296,1531274,3792818,0.07631,621589,어드벤처,1234984.797,2015-01-14,428,51438,2015-01-28,78267.63075,961217,전체관람가,41
817,결혼전야,0.267262,0.05,411340,10356584,0.15883,330697,멜로/로맨스,396359.2008,2013-11-21,514,56240,2013-12-05,62254.85106,969157,15세이상관람가,196
818,더 웹툰: 예고살인,0.267262,0.809701,1054431,2282276,0.15883,424331,공포(호러),585920.8453,2013-06-27,541,80164,2013-07-11,75850.10167,984625,15세이상관람가,256
819,위플래쉬,0.184566,0.759259,3507930,1352640,0.15883,864919,드라마,864919.5959999999,2015-03-12,326,25816,2015-03-26,46990.63343,985650,15세이상관람가,91
820,그놈이다,0.267262,0.312821,984,5052062,0.15883,424331,스릴러,424331.00399999996,2015-10-28,510,97168,2015-11-11,56901.959070000004,991359,15세이상관람가,645
821,웜 바디스,0.184566,0.809701,137205,2357373,0.15883,744323,멜로/로맨스,809985.4968,2013-03-14,421,77239,2013-03-28,45839.64887,1001838,15세이상관람가,34
822,로그 원: 스타워즈 스토리,0.184566,1.350294,355407,2823530,0.22784000000000001,744323,액션,2468525.377,2016-12-28,907,145102,2017-01-11,78776.59745,1002823,12세이상관람가,69
823,동창생,0.267262,0.759259,2872025,7519192,0.15883,864919,액션,1609243.093,2013-11-06,589,125671,2013-11-20,55287.84819,1014176,15세이상관람가,333
824,시간이탈자,0.267262,0.809701,625653,15174825,0.15883,424331,스릴러,424331.00399999996,2016-04-13,673,155917,2016-04-27,48313.336610000006,1026760,15세이상관람가,716
825,악녀,0.267262,0.6860539999999999,1369715,4550735,0.01975,744323,액션,744323.4968,2017-06-08,563,73305,2017-06-22,60570.8087,1032037,청소년관람불가,721
826,라이트 아웃,0.184566,0.821026,1918095,1364389,0.15883,161589,공포(호러),161589.8413,2016-08-24,425,57997,2016-09-07,92560.60931,1033868,15세이상관람가,32
827,빅매치,0.267262,0.6860539999999999,695658,7055613,0.15883,744323,액션,744323.4968,2014-11-27,618,75112,2014-12-11,70538.38762000001,1044052,15세이상관람가,1211
828,성난 변호사,0.267262,0.809701,378686,3426228,0.15883,744323,범죄,1309130.959,2015-10-08,607,89466,2015-10-22,62232.92189,1048325,15세이상관람가,329
829,고령화 가족,0.267262,0.809701,1275397,6288780,0.15883,864919,드라마,1195616.797,2013-05-09,531,67251,2013-05-23,70236.35282,1048891,15세이상관람가,524
830,회사원,0.267262,0.759259,296532,13831118,0.01975,864919,액션,1609243.093,2012-10-11,487,106990,2012-10-25,56346.24612,1050951,청소년관람불가,850
831,더 울버린,0.184566,0.552296,662321,1557515,0.15883,744323,액션,1376615.59,2013-07-25,694,138359,2013-08-08,98997.31175,1051660,15세이상관람가,34
832,스타트렉 비욘드,0.184566,0.790536,1079139,7701949,0.22784000000000001,744323,액션,1376615.59,2016-08-17,701,83066,2016-08-31,114638.0475,1065748,12세이상관람가,1109
833,"당신, 거기 있어줄래요",0.267262,0.790536,422892,5194641,0.22784000000000001,864919,판타지,1335239.945,2016-12-14,756,92278,2016-12-28,79957.78554,1067441,12세이상관람가,752
834,가문의 영광5 - 가문의 귀환,0.267262,0.790536,1813666,10769514,0.15883,330697,코미디,330697.2008,2012-12-19,423,153719,2013-01-02,107112.5049,1073129,15세이상관람가,279
835,언터처블: 1%의 우정,0.021345,0.6860539999999999,40321,154740,0.22784000000000001,864919,코미디,1195616.797,2012-03-22,311,46216,2012-04-05,44832.70128,1075549,12세이상관람가,10
836,드라큘라: 전설의 시작,0.184566,0.4,0,1359721,0.15883,744323,판타지,1214643.846,2014-10-08,347,74586,2014-10-22,62490.5884,1078665,15세이상관람가,22
837,슬로우 비디오,0.267262,0.552296,2897477,13466584,0.22784000000000001,864919,드라마,1195616.797,2014-10-02,596,98673,2014-10-16,68732.54738999999,1081917,12세이상관람가,414
838,돈의 맛,0.267262,0.790536,840287,5866434,0.01975,864919,드라마,864919.5959999999,2012-05-17,492,118042,2012-05-31,71624.41815,1082833,청소년관람불가,1423
839,라이프 오브 파이,0.184566,0.552296,63026,361894,0.07631,864919,어드벤처,1486509.034,2013-01-01,392,161038,2013-01-15,85684.74214,1087828,전체관람가,98
840,잃어버린 세계를 찾아서 2: 신비의 섬,0.184566,0.821026,614667,3147967,0.07631,744323,액션,1365912.935,2012-01-19,283,46776,2012-02-02,101952.18199999999,1096070,전체관람가,32
841,미씽: 사라진 여자,0.267262,0.8481700000000001,392490,2052020,0.15883,343468,미스터리,343468.1194,2016-11-30,633,139198,2016-12-14,78346.06709,1100045,15세이상관람가,440
842,찌라시: 위험한 소문,0.267262,0.809701,618520,10755343,0.15883,864919,범죄,1429727.0580000002,2014-02-20,466,91576,2014-03-06,61912.96141,1102710,15세이상관람가,650
843,은교,0.267262,0.790536,340975,8531234,0.01975,65662,멜로/로맨스,65662.0,2012-04-25,486,60122,2012-05-09,53978.14375,1105150,청소년관람불가,680
844,워크래프트: 전쟁의 서막,0.184566,0.4,646010,2157878,0.22784000000000001,744323,액션,1836233.284,2016-06-09,715,114226,2016-06-23,60570.8087,1107106,12세이상관람가,76
845,R2B: 리턴투베이스,0.267262,0.809701,3820171,13218998,0.15883,864919,액션,1609243.093,2012-08-15,534,206793,2012-08-29,125501.8383,1112967,15세이상관람가,342
846,특별수사: 사형수의 편지,0.267262,0.6860539999999999,1299302,10633841,0.15883,864919,범죄,1429727.0580000002,2016-06-16,675,75630,2016-06-30,62091.676920000005,1116877,15세이상관람가,210
847,파파로티,0.267262,0.759259,209882,12551899,0.15883,864919,드라마,864919.5959999999,2013-03-14,541,59752,2013-03-28,45839.64887,1120040,15세이상관람가,136
848,퓨리,0.184566,1.350294,438272,3934905,0.15883,864919,액션,1895400.881,2014-11-20,517,74695,2014-12-04,61104.819410000004,1133682,15세이상관람가,546
849,런닝맨,0.267262,0.552296,1102050,6726997,0.15883,744323,액션,1075020.6979999999,2013-04-04,533,63499,2013-04-18,42363.009000000005,1136482,15세이상관람가,235
850,가디언즈 오브 갤럭시,0.184566,1.350294,546,4163527,0.22784000000000001,744323,액션,1998205.0280000002,2014-07-31,497,121866,2014-08-14,111045.9557,1142715,12세이상관람가,53
851,말레피센트,0.184566,1.350294,0,1347481,0.22784000000000001,864919,액션,2230832.531,2014-05-29,433,56603,2014-06-12,74981.57811,1159618,12세이상관람가,55
852,토탈 리콜,0.184566,0.05,1400139,953238,0.15883,744323,SF,1376615.59,2012-08-15,443,250229,2012-08-29,125501.8383,1167221,15세이상관람가,44
853,깡철이,0.267262,0.809701,2405731,8240817,0.15883,864919,드라마,1891941.2519999999,2013-10-02,700,134531,2013-10-16,69345.49712999999,1173718,15세이상관람가,1359
854,해빙,0.267262,0.790536,360066,8206085,0.15883,424331,스릴러,424331.00399999996,2017-03-01,828,386128,2017-03-15,51127.32235,1175424,15세이상관람가,1055
855,간첩,0.267262,0.790536,3395435,15638444,0.15883,864919,드라마,1939940.294,2012-09-20,533,68841,2012-10-04,90624.78348,1182311,15세이상관람가,653
856,우아한 거짓말,0.267262,0.312821,2002688,9561951,0.22784000000000001,864919,드라마,864919.5959999999,2014-03-13,485,54153,2014-03-27,46990.63343,1184254,12세이상관람가,377
857,위대한 개츠비,0.184566,0.821026,535521,919685,0.15883,864919,드라마,930581.5959999999,2013-05-16,553,93346,2013-05-30,70236.35282,1184799,15세이상관람가,158
858,엘리시움,0.184566,1.350294,713758,1248731,0.01975,744323,SF,1376615.59,2013-08-29,459,132038,2013-09-12,76958.15073,1195490,청소년관람불가,66
859,장산범,0.267262,0.6860539999999999,5604104,1292126,0.15883,424331,미스터리,767799.1234,2017-08-17,621,121836,2017-08-31,115347.5404,1211231,15세이상관람가,407
860,폼페이: 최후의 날,0.184566,0.790536,403857,1076557,0.15883,864919,액션,2230832.531,2014-02-20,483,76924,2014-03-06,61912.96141,1213290,15세이상관람가,92
861,미스터 고,0.267262,0.759259,6085380,9736361,0.22784000000000001,864919,코미디,1195616.797,2013-07-17,840,94955,2013-07-31,83466.49842999999,1248318,12세이상관람가,703
862,셜록: 유령신부,0.021345,0.8481700000000001,0,1914064,0.22784000000000001,864919,범죄,1429727.0580000002,2016-01-02,831,396224,2016-01-16,82209.17022999999,1251033,12세이상관람가,25
863,인간중독,0.267262,0.6860539999999999,2805569,13463490,0.01975,864919,멜로/로맨스,930581.5959999999,2014-05-14,576,89092,2014-05-28,64788.39287999999,1257591,청소년관람불가,3095
864,에이리언: 커버넌트,0.184566,0.552296,756687,6734048,0.15883,632292,SF,1056623.097,2017-05-09,841,279185,2017-05-23,70928.13062000001,1272178,15세이상관람가,349
865,탐정 홍길동: 사라진 마을,0.267262,0.809701,1767777,6109753,0.15883,864919,드라마,1609243.093,2016-05-04,669,82893,2016-05-18,82402.20836,1287089,15세이상관람가,625
866,벤허,0.184566,0.790536,803659,3428814,0.22784000000000001,864919,어드벤처,1486509.034,2016-09-14,547,110492,2016-09-28,94840.57905,1293573,12세이상관람가,87
867,이미테이션 게임,0.021345,0.8481700000000001,334489,1640345,0.15883,864919,드라마,1289250.6,2015-02-17,414,75824,2015-03-03,95828.29145,1304004,15세이상관람가,83
868,쎄시봉,0.267262,0.809701,1381600,14731996,0.15883,864919,멜로/로맨스,1261278.797,2015-02-05,757,96139,2015-02-19,86134.72138999999,1323119,15세이상관람가,1313
869,차이나타운,0.267262,0.312821,0,8921021,0.01975,864919,범죄,1429727.0580000002,2015-04-29,443,90899,2015-05-13,70266.35161,1338238,청소년관람불가,1145
870,브이아이피,0.267262,0.821026,2163060,8306294,0.01975,864919,범죄,1429727.0580000002,2017-08-23,851,174013,2017-09-06,94970.40633,1350826,청소년관람불가,1582
871,특별시민,0.267262,0.759259,430936,11429297,0.15883,864919,드라마,864919.5959999999,2017-04-26,1154,186007,2017-05-10,78362.74754,1351694,15세이상관람가,834
872,용의자X,0.267262,0.809701,935234,8715624,0.15883,343468,미스터리,343468.1194,2012-10-18,484,84818,2012-11-01,56309.6279,1353844,15세이상관람가,186
873,오블리비언,0.184566,0.4,382607,2286697,0.15883,744323,액션,1376615.59,2013-04-11,568,90976,2013-04-25,42363.009000000005,1353917,15세이상관람가,79
874,킬러의 보디가드,0.184566,0.05,152025,2166550,0.15883,744323,액션,1075020.6979999999,2017-08-30,380,123601,2017-09-13,72892.96815,1362495,15세이상관람가,77
875,스타트렉 다크니스,0.184566,0.809701,2649662,0,0.22784000000000001,744323,액션,1998205.0280000002,2013-05-30,550,73961,2013-06-13,67903.38375,1369703,12세이상관람가,61
876,전설의 주먹,0.267262,0.809701,1659376,13919558,0.01975,864919,드라마,1609243.093,2013-04-10,625,88068,2013-04-24,42095.89509,1371372,청소년관람불가,516
877,다이하드: 굿 데이 투 다이,0.184566,0.552296,194889,2482198,0.15883,744323,액션,1733461.9630000002,2013-02-06,431,69810,2013-02-20,78577.05789,1374300,15세이상관람가,31
878,제보자,0.267262,0.8481700000000001,633571,12886450,0.22784000000000001,864919,드라마,864919.5959999999,2014-10-02,676,107854,2014-10-16,68732.54738999999,1385007,12세이상관람가,524
879,나를 찾아줘,0.184566,0.552296,459426,1258973,0.01975,424331,스릴러,424331.00399999996,2014-10-23,549,64919,2014-11-06,57469.8765,1404957,청소년관람불가,172
880,해무(海霧),0.267262,0.6860539999999999,0,9328816,0.01975,864919,드라마,864919.5959999999,2014-08-13,580,174827,2014-08-27,126393.6109,1421072,청소년관람불가,0
881,코리아,0.267262,0.809701,1382809,13874161,0.22784000000000001,864919,드라마,864919.5959999999,2012-05-03,536,68660,2012-05-17,63592.62432,1422372,12세이상관람가,221
882,공모자들,0.267262,0.05,2564340,11223502,0.01975,564807,범죄,989138.4664,2012-08-29,399,97419,2012-09-12,72983.99551000001,1424520,청소년관람불가,258
883,노무현입니다,0.267262,1.133333,38791,97411,0.22784000000000001,71396,다큐멘터리,71396.38793,2017-05-25,580,78816,2017-06-08,71291.06637,1430544,12세이상관람가,372
884,300: 제국의 부활,0.184566,0.821026,45818,1737183,0.01975,864919,액션,1895400.881,2014-03-06,651,119549,2014-03-20,45839.64887,1438925,청소년관람불가,105
885,컨저링 2,0.184566,0.821026,1279181,1671127,0.15883,161589,공포(호러),161589.8413,2016-06-09,466,73335,2016-06-23,60570.8087,1439894,15세이상관람가,162
886,인디펜던스 데이 : 리써전스,0.184566,0.552296,1250301,1059013,0.22784000000000001,744323,액션,1998205.0280000002,2016-06-22,844,168049,2016-07-06,71603.96716,1446215,12세이상관람가,198
887,하울링,0.267262,0.809701,1930488,15966169,0.15883,864919,범죄,1429727.0580000002,2012-02-16,475,103979,2012-03-01,74187.51827,1446505,15세이상관람가,331
888,연애의 온도,0.267262,0.790536,616481,3218073,0.01975,330697,멜로/로맨스,396359.2008,2013-03-21,491,90935,2013-04-04,45220.350139999995,1451259,청소년관람불가,409
889,엑소더스: 신들과 왕들,0.184566,0.552296,745918,2531035,0.22784000000000001,864919,드라마,864919.5959999999,2014-12-03,756,97384,2014-12-17,77987.18538,1454052,12세이상관람가,206
890,공범,0.267262,0.809701,2088949,7756460,0.15883,864919,스릴러,1289250.6,2013-10-24,515,114573,2013-11-07,56010.76711,1480130,15세이상관람가,243
891,더 폰,0.267262,0.6860539999999999,986923,6953884,0.15883,744323,스릴러,1168654.501,2015-10-22,705,97241,2015-11-05,57556.10307999999,1492203,15세이상관람가,694
892,남자가 사랑할 때,0.267262,0.6860539999999999,3189455,17819210,0.15883,864919,멜로/로맨스,930581.5959999999,2014-01-22,484,98730,2014-02-05,98467.19578,1503263,15세이상관람가,463
893,라라랜드,0.184566,0.05,1589048,2728276,0.22784000000000001,864919,드라마,1195185.054,2016-12-07,712,62258,2016-12-21,77987.18538,1509356,12세이상관람가,205
894,두근두근 내 인생,0.267262,0.809701,725163,4540751,0.22784000000000001,864919,드라마,864919.5959999999,2014-09-03,612,99364,2014-09-17,95390.60164,1527982,12세이상관람가,708
895,대호,0.267262,0.6860539999999999,1968807,8749146,0.22784000000000001,1040302,사극,1040302.75,2015-12-16,892,128396,2015-12-30,88157.06004,1541870,12세이상관람가,685
896,분노의 질주: 더 맥시멈,0.184566,0.4,920893,0,0.15883,744323,액션,744323.4968,2013-05-22,598,88558,2013-06-05,62104.574,1553329,15세이상관람가,43
897,샌 안드레아스,0.184566,0.821026,425774,1591608,0.22784000000000001,864919,액션,2033574.0969999998,2015-06-03,701,92875,2015-06-17,60188.8881,1558772,12세이상관람가,258
898,러브픽션,0.267262,0.6860539999999999,7438,6626226,0.15883,330697,멜로/로맨스,396359.2008,2012-02-29,483,165606,2012-03-14,51943.4822,1565239,15세이상관람가,180
899,임금님의 사건수첩,0.267262,0.809701,1462235,7434370,0.22784000000000001,744323,코미디,1696610.135,2017-04-26,934,108463,2017-05-10,78362.74754,1569479,12세이상관람가,331
900,집으로 가는 길,0.267262,0.809701,834378,11289157,0.15883,864919,드라마,864919.5959999999,2013-12-11,601,90148,2013-12-25,87535.06615,1570784,15세이상관람가,1175
901,23 아이덴티티,0.184566,0.4,503910,1306207,0.15883,424331,스릴러,424331.00399999996,2017-02-22,503,137005,2017-03-08,64419.02215,1573959,15세이상관람가,166
902,피끓는 청춘,0.267262,0.790536,1559859,10546408,0.15883,864919,코미디,1261278.797,2014-01-22,557,157026,2014-02-05,98467.19578,1575292,15세이상관람가,1217
903,뷰티 인사이드,0.267262,0.6860539999999999,3143247,40202553,0.22784000000000001,470320,판타지,535982.3491,2015-08-20,633,114401,2015-09-03,108952.8615,1588871,12세이상관람가,435
904,나의 사랑 나의 신부,0.267262,0.05,1972377,9458085,0.15883,330697,멜로/로맨스,396359.2008,2014-10-08,577,88406,2014-10-22,62490.5884,1591669,15세이상관람가,508
905,논스톱,0.184566,0.6860539999999999,337161,1138896,0.15883,744323,액션,744323.4968,2014-02-27,487,115832,2014-03-13,48621.26161,1597113,15세이상관람가,58
906,콩: 스컬 아일랜드,0.184566,0.821026,54,1406099,0.22784000000000001,744323,액션,1836233.284,2017-03-08,780,93804,2017-03-22,45550.6135,1609890,12세이상관람가,39
907,몽타주,0.267262,0.6860539999999999,1253075,2124035,0.15883,424331,스릴러,424331.00399999996,2013-05-16,441,83490,2013-05-30,70236.35282,1611857,15세이상관람가,198
908,오늘의 연애,0.267262,0.809701,1689296,4063961,0.15883,330697,멜로/로맨스,396359.2008,2015-01-14,577,133838,2015-01-28,78267.63075,1661146,15세이상관람가,2076
909,컨저링,0.184566,0.821026,1033287,1009273,0.15883,424331,공포(호러),585920.8453,2013-09-17,304,81130,2013-10-01,92448.16848,1661580,15세이상관람가,50
910,인투 더 스톰,0.184566,0.821026,257193,2879438,0.22784000000000001,744323,액션,1168654.501,2014-08-28,423,97234,2014-09-11,111999.0923,1662375,12세이상관람가,29
911,지.아이.조 2,0.184566,0.809701,1611734,3877238,0.15883,744323,액션,1998205.0280000002,2013-03-28,703,119732,2013-04-11,43571.99107,1681852,15세이상관람가,117
912,내부자들: 디 오리지널,0.267262,0.759259,3137733,18670309,0.01975,864919,범죄,1429727.0580000002,2015-12-31,595,159066,2016-01-14,84934.89371,1693129,청소년관람불가,301
913,레버넌트: 죽음에서 돌아온 자,0.184566,0.552296,89768,2018305,0.15883,864919,어드벤처,1486509.034,2016-01-14,704,124146,2016-01-28,78752.02775,1700327,15세이상관람가,120
914,어바웃 타임,0.021345,0.4,959016,1822350,0.15883,330697,멜로/로맨스,396359.2008,2013-12-05,442,66278,2013-12-19,78482.04272,1700601,15세이상관람가,51
915,007 스펙터,0.021345,0.4,617347,1360088,0.15883,744323,액션,2355051.401,2015-11-11,991,186718,2015-11-25,56684.87568,1726416,15세이상관람가,128
916,끝까지 간다,0.267262,0.759259,2396753,12355147,0.15883,744323,액션,1733461.9630000002,2014-05-29,629,79698,2014-06-12,74981.57811,1755316,15세이상관람가,606
917,인턴,0.184566,0.821026,661462,3126246,0.22784000000000001,330697,코미디,330697.2008,2015-09-24,353,50009,2015-10-08,84690.44447,1782065,12세이상관람가,99
918,내가 살인범이다,0.267262,0.759259,608828,5580284,0.01975,744323,액션,1168654.501,2012-11-08,520,96151,2012-11-22,55638.66989,1798618,청소년관람불가,178
919,화차,0.267262,0.05,54291,3454220,0.15883,343468,미스터리,343468.1194,2012-03-08,456,74855,2012-03-22,45839.64887,1810746,15세이상관람가,293
920,애나벨 : 인형의 주인,0.184566,0.821026,1111284,1766063,0.15883,161589,공포(호러),161589.8413,2017-08-10,593,154719,2017-08-24,126809.4041,1835010,15세이상관람가,90
921,겟 아웃,0.184566,0.4,0,532812,0.15883,864919,공포(호러),1794308.561,2017-05-17,531,92124,2017-05-31,64788.39287999999,1838593,15세이상관람가,96
922,노아,0.184566,0.809701,339341,4204971,0.15883,864919,어드벤처,1956829.3830000001,2014-03-20,809,177380,2014-04-03,46513.190039999994,1840845,15세이상관람가,324
923,수어사이드 스쿼드,0.184566,0.821026,331070,4992235,0.15883,744323,액션,744323.4968,2016-08-03,733,397666,2016-08-17,126024.3723,1854646,15세이상관람가,149
924,악의 연대기,0.267262,0.809701,467570,5366994,0.15883,424331,스릴러,424331.00399999996,2015-05-14,693,114540,2015-05-28,65189.3671,1863278,15세이상관람가,1064
925,루시,0.184566,0.4,134613,4487339,0.01975,744323,액션,744323.4968,2014-09-03,441,143617,2014-09-17,95390.60164,1871484,청소년관람불가,405
926,굿바이 싱글,0.267262,0.759259,1350,8258173,0.15883,864919,코미디,1195616.797,2016-06-29,661,122543,2016-07-13,82710.47587000001,1878105,15세이상관람가,321
927,메이즈 러너,0.184566,0.552296,0,1994634,0.22784000000000001,744323,액션,2144414.714,2014-09-18,472,83355,2014-10-02,66679.47915,1879036,12세이상관람가,38
928,건축학개론,0.267262,0.790536,251314,11955021,0.22784000000000001,864919,멜로/로맨스,930581.5959999999,2012-03-22,549,66580,2012-04-05,44832.70128,1879232,12세이상관람가,498
929,호빗: 스마우그의 폐허,0.184566,0.821026,2066036,11086600,0.22784000000000001,864919,어드벤처,1956829.3830000001,2013-12-12,747,139601,2013-12-26,88029.92348,1887999,12세이상관람가,118
930,테이큰 3,0.184566,0.552296,964713,2647479,0.15883,744323,액션,1733461.9630000002,2015-01-01,614,321653,2015-01-15,85684.74214,1893633,15세이상관람가,10
931,로건,0.184566,0.552296,525599,1597858,0.01975,744323,액션,1376615.59,2017-03-01,849,256255,2017-03-15,51127.32235,1899313,청소년관람불가,255
932,강남 1970,0.267262,0.759259,1833885,21507588,0.01975,864919,액션,1609243.093,2015-01-21,684,152329,2015-02-04,76682.22564,1907689,청소년관람불가,3529
933,후궁 : 제왕의 첩,0.267262,0.790536,877336,7181036,0.01975,1040302,사극,1105964.75,2012-06-06,558,272166,2012-06-20,67557.74395,1911972,청소년관람불가,420
934,소원,0.267262,0.790536,2985999,3757530,0.22784000000000001,864919,드라마,864919.5959999999,2013-10-02,609,91705,2013-10-16,69345.49712999999,1912619,12세이상관람가,385
935,봉이 김선달,0.267262,0.809701,1914779,3923263,0.22784000000000001,1040302,사극,1040302.75,2016-07-06,747,136701,2016-07-20,83466.49842999999,1918216,12세이상관람가,472
936,반창꼬,0.267262,0.6860539999999999,1382990,8621619,0.15883,65662,멜로/로맨스,65662.0,2012-12-19,355,149211,2013-01-02,107112.5049,1927679,15세이상관람가,235
937,원더 우먼,0.184566,0.821026,92535,2065244,0.22784000000000001,744323,액션,2468525.377,2017-05-31,941,206944,2017-06-14,69613.76009,1933654,12세이상관람가,0
938,007 스카이폴,0.184566,1.350294,506286,2025349,0.15883,744323,액션,744323.4968,2012-10-26,706,201303,2012-11-09,56542.78321,1943144,15세이상관람가,60
939,박열,0.267262,0.8481700000000001,3017994,1308163,0.22784000000000001,864919,드라마,864919.5959999999,2017-06-28,917,201987,2017-07-12,81243.35106,1970189,12세이상관람가,956
940,그래비티,0.184566,0.821026,548488,496576,0.22784000000000001,864919,SF,1497211.689,2013-10-17,605,110996,2013-10-31,56346.24612,1975007,12세이상관람가,129
941,혹성탈출: 종의 전쟁,0.184566,0.552296,1190486,4850653,0.22784000000000001,864919,액션,2863124.624,2017-08-15,1017,568308,2017-08-29,125501.8383,1988223,12세이상관람가,208
942,맨 오브 스틸,0.184566,0.821026,1092742,0,0.22784000000000001,632292,SF,632292.0933,2013-06-13,933,178949,2013-06-27,60570.8087,2024064,12세이상관람가,121
943,화이: 괴물을 삼킨 아이,0.267262,0.759259,73132,12359977,0.01975,744323,액션,1168654.501,2013-10-09,734,360280,2013-10-23,62845.871620000005,2055757,청소년관람불가,476
944,이웃사람,0.267262,0.790536,323122,11892321,0.01975,424331,스릴러,424331.00399999996,2012-08-22,473,140700,2012-09-05,95061.4337,2057798,청소년관람불가,465
945,배틀쉽,0.184566,0.4,507704,1369921,0.22784000000000001,744323,SF,1376615.59,2012-04-11,649,387879,2012-04-25,47249.64676,2069309,12세이상관람가,668
946,배트맨 대 슈퍼맨: 저스티스의 시작,0.184566,0.821026,1080294,4405597,0.22784000000000001,744323,액션,1836233.284,2016-03-24,1625,219794,2016-04-07,45342.27436,2072753,12세이상관람가,279
947,재심,0.267262,0.312821,463770,9556123,0.15883,864919,드라마,864919.5959999999,2017-02-15,727,121122,2017-03-01,75949.12011,2111160,15세이상관람가,622
948,26년,0.267262,0.05,470205,9615845,0.15883,864919,액션,1609243.093,2012-11-29,442,113921,2012-12-13,75869.18347999999,2147301,15세이상관람가,1170
949,브레이킹 던 part2,0.184566,0.6860539999999999,1057418,1897967,0.15883,864919,드라마,1400901.945,2012-11-15,588,198302,2012-11-29,55638.66989,2170590,15세이상관람가,51
950,미스 페레그린과 이상한 아이들의 집,0.184566,0.552296,507784,1834448,0.22784000000000001,470320,미스터리,813788.4685,2016-09-28,480,80715,2016-10-12,66299.81143,2184784,12세이상관람가,428
951,부러진 화살,0.267262,0.6860539999999999,74741,5612474,0.15883,864919,드라마,864919.5959999999,2012-01-18,245,30872,2012-02-01,101812.6942,2186319,15세이상관람가,234
952,조작된 도시,0.267262,0.809701,4108491,10857914,0.15883,744323,범죄,1309130.959,2017-02-09,771,157669,2017-02-23,71919.98014,2189513,15세이상관람가,1104
953,탐정 : 더 비기닝,0.267262,0.809701,2080574,11281129,0.15883,564807,코미디,895504.6632,2015-09-24,486,50533,2015-10-08,84690.44447,2201651,15세이상관람가,199
954,테이큰 2,0.021345,0.552296,889204,2302673,0.01975,864919,액션,2174050.555,2012-09-27,537,182891,2012-10-11,86067.8298,2209187,청소년관람불가,0
955,토르: 다크 월드,0.184566,1.350294,3240370,4693514,0.22784000000000001,744323,액션,1836233.284,2013-10-30,612,114775,2013-11-13,55356.62309,2216134,12세이상관람가,41
956,표적,0.267262,0.809701,1058155,15218356,0.15883,864919,액션,1609243.093,2014-04-30,576,105838,2014-05-14,84628.13578,2219796,15세이상관람가,207
957,내 아내의 모든 것,0.267262,0.6860539999999999,693943,6082247,0.15883,330697,코미디,396359.2008,2012-05-17,502,87798,2012-05-31,71624.41815,2316286,15세이상관람가,711
958,호빗: 뜻밖의 여정,0.184566,0.821026,2017286,9594526,0.22784000000000001,621589,어드벤처,1091909.787,2012-12-13,1011,158070,2012-12-27,97994.94836000001,2328229,12세이상관람가,144
959,분노의 질주: 더 세븐,0.184566,0.4,1015311,2541728,0.15883,744323,액션,1733461.9630000002,2015-04-01,774,135549,2015-04-15,42095.89509,2329279,15세이상관람가,124
960,퍼시픽 림,0.184566,0.821026,263939,1174124,0.22784000000000001,744323,액션,1998205.0280000002,2013-07-11,961,209975,2013-07-25,83996.12402,2331797,12세이상관람가,75
961,나우 유 씨 미 : 마술사기단,0.184566,0.790536,1045768,5768997,0.22784000000000001,744323,범죄,1733461.9630000002,2013-08-22,484,146606,2013-09-05,99035.58892000001,2344245,12세이상관람가,0
962,보안관,0.267262,0.790536,4774895,5202639,0.15883,564807,범죄,895504.6632,2017-05-03,669,206706,2017-05-17,85646.3442,2351249,15세이상관람가,1026
963,매드 맥스: 분노의 도로,0.184566,0.821026,132084,11815158,0.15883,744323,액션,1790243.939,2015-05-14,765,89736,2015-05-28,65189.3671,2360361,15세이상관람가,235
