,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day15_date,day15_audience
5268,반지의 제왕 : 왕의 귀환 (확장판),뉴질랜드,타임스토리그룹(주),2270800,11197902,15세이상관람가,드라마,2017-01-25,56,3767,2017-02-07,29820
5269,메가 파이톤 vs 게토로이드,미국,찬란,5083,0,12세이상관람가,드라마|코미디|멜로/로맨스,2012-11-29,0,0,2012-12-12,0
5270,빼앗긴 아내,일본,유니버설픽쳐스인터내셔널 코리아(유),1,0,전체관람가|전체관람가,애니메이션|뮤지컬,2017-01-20,1,1,2017-02-02,0
5272,단지 세상의 끝,캐나다,(주)케이알씨지,18804,875264,청소년관람불가,멜로/로맨스|드라마,2017-01-18,92,1830,2017-01-31,24418
5273,나쁜 남자: 강간 당한 아내,일본,씨제이이앤엠(주),1,0,전체관람가,애니메이션|어드벤처,2017-01-20,1,1,2017-02-02,0
5274,모아나,미국,(주)씨타마운틴픽쳐스,334865,8135836,청소년관람불가,공포(호러)|멜로/로맨스,2017-01-12,756,84797,2017-01-25,1387379
5275,처제의 꿈-무삭제,한국,(주)플라이어,85,0,청소년관람불가,드라마,2016-12-27,1,1,2017-01-09,0
5276,키코리키: 황금모자의 비밀,러시아,(주)액티버스엔터테인먼트,21889,0,청소년관람불가,공포(호러)|미스터리,2017-01-25,186,2118,2017-02-07,29948
5277,욕구불만 유부녀의 장난감,일본,유니버설픽쳐스인터내셔널 코리아(유),0,0,12세이상관람가|12세이상관람가,어드벤처|SF,2017-01-20,1,1,2017-02-02,0
5278,젊은 형부 무삭제판,한국,(주)영화사가을,133,0,청소년관람불가,멜로/로맨스,2017-01-25,1,60,2017-02-07,0
5279,팔괘장: 무림쟁패,중국,TCO(주)더콘텐츠온,76,0,청소년관람불가,드라마|멜로/로맨스,2017-01-19,5,6,2017-02-01,0
5280,새엄마의 요염한 속옷,일본,(주)블루브릭,1,0,청소년관람불가,공포(호러)|스릴러,2017-02-09,1,1,2017-02-22,0
5281,매기스 플랜,미국,워너브러더스 코리아(주),7116,4072829,12세이상관람가,드라마,2017-01-25,69,2278,2017-02-07,36576
5282,사랑받지 못한 여자,한국,(주)넥스트엔터테인먼트월드(NEW),520,0,전체관람가,애니메이션,2017-01-24,14,322,2017-02-06,0
5283,누드모델과 화가,일본,(주)케이알씨지,1,0,15세이상관람가,범죄|스릴러|드라마,2017-02-02,1,1,2017-02-15,0
5284,트리플 엑스 리턴즈,미국,(주)영화사 사계절,726443,2183505,청소년관람불가,멜로/로맨스,2017-02-08,581,68598,2017-02-21,472475
5285,더 트러스트,미국,이상우 필름,0,0,청소년관람불가,드라마,2017-02-02,6,6,2017-02-15,54
5286,내 친구의 애인,한국,(주)콘텐츠랩자박,1,0,청소년관람불가,멜로/로맨스|드라마,2017-02-09,1,1,2017-02-22,0
5287,공조,한국,(주)다날엔터테인먼트,185978,8524244,청소년관람불가,성인물(에로),2017-01-18,900,151845,2017-01-31,4860129
5288,서유기3: 월광보합 리턴즈,중국,(주)영진크리에이티브,23978,0,청소년관람불가,멜로/로맨스|드라마,2017-01-25,6,6,2017-02-07,57
5289,톰과 릴리: 그들만의 공간,미국,(주)영화사 사계절,0,0,청소년관람불가,멜로/로맨스,2017-01-25,4,48,2017-02-07,387
5290,미용실 : 특별한 서비스 무삭제,한국,메가박스(주)플러스엠,100,0,12세이상관람가,액션|드라마,2017-01-25,20,116,2017-02-07,0
5291,위드,한국,(주)디스테이션,155,0,12세이상관람가,판타지|어드벤처|액션,2017-01-19,1,1,2017-02-01,0
5292,아내의 불륜2,한국,(주)영화사가을,1,0,청소년관람불가,멜로/로맨스,2017-01-25,1,1,2017-02-07,0
5293,애정중독,네덜란드,(주)넥스트엔터테인먼트월드(NEW),0,0,15세이상관람가,범죄|드라마,2017-01-24,1,1,2017-02-06,0
5294,노천탕의 여주인,일본,(주)디스테이션,38,0,12세이상관람가,판타지|어드벤처|액션,2017-01-12,1,1,2017-01-25,0
5295,모아나,미국,(주)씨타마운틴픽쳐스,334865,8135836,청소년관람불가,공포(호러)|멜로/로맨스,2017-01-12,756,84797,2017-01-25,1387379
5296,스와핑 : 친구부부의 쾌락,한국,(유)조이앤컨텐츠그룹,1,0,청소년관람불가,SF|스릴러|액션,2017-01-17,1,1,2017-01-30,0
5297,컨택트,미국,(주)영진크리에이티브,103967,4201624,청소년관람불가,멜로/로맨스|드라마,2017-02-02,509,54584,2017-02-15,591671
5298,야마카시 2,프랑스,주식회사 루믹스미디어,60,0,청소년관람불가,드라마|스릴러,2017-02-02,1,1,2017-02-15,0
5299,능욕정사: 내 옆집의 남자,일본,(주)엣나인필름,1,0,15세이상관람가,드라마,2017-01-31,1,1,2017-02-13,0
5300,뚜르: 내 생애 최고의 49일,한국,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-02-01,221,1903,2017-02-14,26297
5301,신비의 법,일본,월트디즈니컴퍼니코리아 유한책임회사,0,0,전체관람가|전체관람가,애니메이션,2012-11-29,2,37,2012-12-12,0
5302,섹스돌,프랑스,스마일컨텐츠,0,0,청소년관람불가,멜로/로맨스,2017-02-08,1,1,2017-02-21,0
5303,로봇 오버로드,영국,(주)영화사 빅,10,946413,전체관람가,애니메이션,2017-01-19,20,159,2017-02-01,188
5304,전망 좋은 집 3 (무삭제),한국,(주)영진크리에이티브,149,0,청소년관람불가,멜로/로맨스|드라마,2017-02-02,1,1,2017-02-15,0
5305,여자화장실의 야릇한 밀실,일본,(주)픽쳐레스크,0,0,청소년관람불가,멜로/로맨스,2017-02-02,1,1,2017-02-15,0
5306,사랑의 시대,덴마크,(주)소나무픽쳐스,13739,34108,15세이상관람가,액션|드라마,2017-02-02,21,316,2017-02-15,4477
5307,도쿄 연애사건,일본,(주)도키엔터테인먼트,0,626,청소년관람불가,성인물(에로),2017-01-18,16,40,2017-01-31,0
5308,AV스타납치사건,한국,오드,0,0,15세이상관람가,코미디|멜로/로맨스,2012-11-22,2,4,2012-12-05,0
5309,무림강호: 영웅불패의 신화,홍콩,(주)모멘텀엔터테인먼트,60,0,청소년관람불가,드라마|멜로/로맨스,2017-01-12,5,5,2017-01-25,60
5310,키드넵 인 루마니아,미국,(주)도키엔터테인먼트,1164,0,청소년관람불가,성인물(에로),2017-01-19,1,60,2017-02-01,0
5311,둠스데이: 지구 최후의 전쟁,덴마크,롯데쇼핑㈜롯데엔터테인먼트,97,0,15세이상관람가|15세이상관람가,액션|어드벤처|스릴러,2017-01-19,1,1,2017-02-01,0
5312,터닝메카드W: 블랙미러의 부활,한국,(주)케이알씨지,0,1730051,15세이상관람가,범죄|스릴러,2017-01-18,500,50159,2017-01-31,401000
5313,장기왕 : 가락시장 레볼루션,한국,(주)영화사가을,0,0,청소년관람불가,멜로/로맨스,2017-02-02,17,105,2017-02-15,1088
5314,외계녀의 황홀한 서비스,일본,씨제이이앤엠(주),1,0,15세이상관람가,액션,2017-02-08,1,1,2017-02-21,0
5315,"쇼와, 한 낮의 은밀한 외출",일본,(주)케이알씨지,26,0,12세이상관람가,액션|판타지|코미디,2017-02-01,1,1,2017-02-14,0
5316,음란 하숙집의 서비스,일본,C 무비,1,0,12세이상관람가,드라마,2017-02-02,1,1,2017-02-15,0
5317,내 삼촌의 여자,한국,(주)영화사 사계절,1,0,청소년관람불가,멜로/로맨스,2017-02-09,1,1,2017-02-22,0
5318,간호사와 음란 마사지,일본,주식회사 대양미디어,1,0,청소년관람불가,멜로/로맨스,2017-02-01,1,1,2017-02-14,0
5320,알바녀 가슴 조이기,일본,주식회사 풍경소리,28,0,청소년관람불가,드라마,2017-02-02,1,1,2017-02-15,0
5321,에로 쇼핑몰,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-02-08,1,1,2017-02-21,0
5322,악동 프레디 길들이기,덴마크,(주)영화사가을,0,0,청소년관람불가,멜로/로맨스,2012-11-29,2,6,2012-12-12,0
5323,허클베리 핀의 매직 어드벤쳐: 램프의 요정 지니에게 소원을 말해봐,러시아,유니버설픽쳐스인터내셔널 코리아(유),0,0,12세이상관람가,SF|드라마|스릴러,2017-01-26,5,6,2017-02-08,0
5324,음란 선비 - 무삭제판,한국,(유)영화사 화수분,137,0,15세이상관람가,액션|어드벤처,2017-01-11,20,165,2017-01-24,0
5325,붉게 발정난 색녀,일본,(주)영진크리에이티브,1,0,청소년관람불가,멜로/로맨스|드라마,2017-01-19,1,1,2017-02-01,0
5326,도다리 - 리덕스,한국,(주)리틀빅픽쳐스,435,3458,12세이상관람가,다큐멘터리,2012-11-29,2,20,2012-12-12,150
5327,탐정사무소-그놈의 얼굴,한국,페퍼민트픽쳐스,142,0,12세이상관람가,애니메이션|판타지,2017-01-18,1,1,2017-01-31,0
5328,남편 후배와 집에서,일본,(주)컴퍼니엘,48,0,청소년관람불가,드라마,2017-01-19,1,1,2017-02-01,0
5329,남편 대학 친구와 정사,일본,노바엔터테인먼트 ,38,0,12세이상관람가,SF|액션,2017-01-26,1,1,2017-02-08,0
5330,더 트러스트,미국,이상우 필름,0,0,청소년관람불가,드라마,2017-02-02,6,6,2017-02-15,54
5331,맛있는 워킹걸,한국,영화사 인연,166,0,청소년관람불가,멜로/로맨스|드라마,2017-02-02,20,142,2017-02-15,208
5332,엔딩노트,일본,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2012-11-29,10,236,2012-12-12,5334
5333,파라노말 시그널,미국,찬란,0,0,청소년관람불가,드라마|멜로/로맨스,2017-02-03,1,1,2017-02-16,0
5334,젊은 처형,일본,(주)브리즈픽처스,9,0,청소년관람불가,코미디,2017-01-26,1,54,2017-02-08,0
5335,P.S. 걸 무삭제,한국,골든타이드픽처스(주),205,0,청소년관람불가,스릴러,2017-02-06,1,1,2017-02-19,0
5336,뚜르: 내 생애 최고의 49일,한국,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-02-01,221,1903,2017-02-14,26297
5337,두 번째 아내,일본,(유)조이앤시네마,9,0,12세이상관람가,액션,2017-01-20,1,1,2017-02-02,0
5338,발레리나,프랑스,주식회사 루믹스미디어,0,706405,청소년관람불가,드라마,2017-02-09,317,6787,2017-02-22,170931
5339,뚜르: 내 생애 최고의 49일,한국,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-02-01,221,1903,2017-02-14,26297
5340,사랑의 한방울까지-즙남,일본,(주)소나무픽쳐스,0,0,12세이상관람가,어드벤처|드라마|가족,2017-02-09,1,1,2017-02-22,0
5341,변태욕구,일본,씨네그루(주)키다리이엔티,1,0,전체관람가,애니메이션,2017-01-31,1,1,2017-02-13,0
5342,스무살의 이중생활,한국,하준사,884,0,15세이상관람가,코미디,2012-11-29,0,0,2012-12-12,0
5343,몽키킹 히어로: 손오공과 요괴왕의 대결,중국,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-01-19,6,6,2017-02-01,58
5344,내 형의 아내,한국,(주)모멘텀엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-02-02,1,1,2017-02-15,0
5345,가슴을 탐하는 남자들,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-01-31,1,1,2017-02-13,0
5346,인사이드 워,미국,(주)영화사가을,0,0,청소년관람불가,멜로/로맨스,2017-01-23,1,1,2017-02-05,0
5347,어쌔신즈,미국,(주)도키엔터테인먼트,0,0,청소년관람불가,멜로/로맨스,2017-01-19,1,1,2017-02-01,0
5348,이혼의 조건,일본,롯데쇼핑㈜롯데엔터테인먼트,1,0,12세이상관람가,멜로/로맨스|코미디,2017-02-08,1,1,2017-02-21,0
5349,밤의 이야기,프랑스,(주)도키엔터테인먼트,25457,0,청소년관람불가,성인물(에로),2012-11-29,21,508,2012-12-12,6998
5350,트랜짓,미국,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2012-11-22,5,31,2012-12-05,0
5351,무공비계,중국,예지림엔터테인먼트,1014,0,전체관람가,애니메이션,2017-02-01,6,6,2017-02-14,55
5352,레고 배트맨 무비,미국,(주)소나무픽쳐스,0,1093266,전체관람가,애니메이션,2017-02-09,381,7285,2017-02-22,141774
5353,왕창 터진 거유미망인,일본,(주)에이블엔터테인먼트,1,0,청소년관람불가,멜로/로맨스,2017-02-02,1,1,2017-02-15,0
5354,마티나,한국,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2012-11-29,1,3,2012-12-12,0
5355,밀애: 자매의 유혹,일본,야간비행,1,0,15세이상관람가,드라마,2017-02-08,1,1,2017-02-21,0
5356,무림쟁패: 황제암살단,중국,(주)나우콘텐츠,163,0,15세이상관람가,스릴러|드라마|코미디,2017-02-09,5,58,2017-02-22,0
5358,아내의 외도,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-01-31,1,1,2017-02-13,0
5359,러브 슬레이트,한국,(주)케이알씨지,0,0,청소년관람불가,멜로/로맨스,2017-01-19,20,125,2017-02-01,0
5360,돈키호테 맨 오브 라만차,미국,(주)영화사 진진,0,0,전체관람가,드라마|다큐멘터리,2017-01-26,5,5,2017-02-08,0
5361,나쁜남자 마사지사,일본,주식회사 풍경소리,1,0,15세이상관람가,공포(호러)|미스터리,2017-02-01,1,1,2017-02-14,0
5362,동창회의 목적: 더 비기닝,한국,(주)소나무픽쳐스,186,0,청소년관람불가,멜로/로맨스,2017-02-02,19,148,2017-02-15,0
5363,순진한 유학생,일본,전망 PRODUCTION ,0,0,청소년관람불가,스릴러|드라마|멜로/로맨스,2012-11-29,1,108,2012-12-12,0
5364,스노든,프랑스,(주)영진크리에이티브,253315,4157976,청소년관람불가,멜로/로맨스|드라마,2017-02-09,277,4376,2017-02-22,38888
5365,명탐정 코난: 에피소드 원-작아진 명탐정,일본,판씨네마(주),381220,0,전체관람가|전체관람가,애니메이션|어드벤처|가족|뮤지컬,2017-02-08,166,15453,2017-02-21,120469
5366,불량소녀와 모텔도전,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-02-01,1,1,2017-02-14,0
5367,언프렌드,독일,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-02-09,179,4554,2017-02-22,0
5368,불륜의 후예 무삭제판,한국,(주)케이알씨지,183,0,청소년관람불가,멜로/로맨스|드라마,2017-02-09,1,1,2017-02-22,0
5369,전남친에게 성희롱,일본,(주)케이알씨지,1,0,12세이상관람가,코미디|액션|판타지,2017-01-19,1,1,2017-02-01,0
5370,뚜르: 내 생애 최고의 49일,한국,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-02-01,221,1903,2017-02-14,26297
5371,새엄마: 화려한 기술,일본,(주)영화사가을,4,0,청소년관람불가,멜로/로맨스,2017-02-08,1,1,2017-02-21,0
5372,레지던트 이블: 파멸의 날,미국,(주)영진크리에이티브,464718,3723555,청소년관람불가,멜로/로맨스|드라마,2017-01-25,545,71038,2017-02-07,738628
5373,체 게바라 : 뉴맨,쿠바,(주)시네마리퍼블릭,0,0,12세이상관람가,드라마|판타지,2012-11-29,2,33,2012-12-12,518
5374,엄마친구 딸,한국,(주)시네마리퍼블릭,1,0,청소년관람불가,액션|범죄|스릴러,2017-02-02,1,1,2017-02-15,0
5375,은하,한국,(주)플라이어,11300,0,청소년관람불가,드라마,2017-01-24,1,10,2017-02-06,0
5376,다방의 푸른 꿈,한국,데이지엔터테인먼트,3162,0,전체관람가,애니메이션|판타지,2017-01-26,4,6,2017-02-08,283
5377,라이언,호주,(주)팝엔터테인먼트,0,1014548,청소년관람불가,액션|스릴러,2017-02-01,173,10688,2017-02-14,95356
5378,파이널크루 : 칸우 탈출작전,러시아,(주)케이알씨지,0,0,12세이상관람가,액션|어드벤처|드라마,2017-01-19,5,5,2017-02-01,34
5379,부부교환: 바꿔서 해볼까?,일본,워너브러더스 코리아(주),88,0,전체관람가|전체관람가,애니메이션|액션|코미디,2017-01-19,1,54,2017-02-01,0
5380,일본대침몰: 야쿠자 대전쟁,일본,(주)도키엔터테인먼트,57,0,청소년관람불가,성인물(에로),2017-02-06,1,2,2017-02-19,0
5381,시아버지와 두 며느리,한국,(주)액티버스엔터테인먼트,1,0,청소년관람불가,드라마,2017-02-02,1,1,2017-02-15,0
5382,술탄,인도,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-01-19,0,0,2017-02-01,34
5383,인사이드 워,미국,(주)영화사가을,0,0,청소년관람불가,멜로/로맨스,2017-01-23,1,1,2017-02-05,0
5384,사내 성욕 처리반,일본,(주)소나무픽쳐스,22,0,12세이상관람가,액션|드라마,2017-02-02,1,1,2017-02-15,0
5385,크레이지,미국,(주)피터팬픽쳐스,1909,0,15세이상관람가,코미디|범죄|드라마,2017-01-19,1,1,2017-02-01,0
5386,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,영국,(주)영진크리에이티브,65826,389352,청소년관람불가,멜로/로맨스|드라마,2017-01-25,122,1871,2017-02-07,52930
5387,다른 길이 있다,한국,콩미디어,88940,391789,청소년관람불가,애니메이션|성인물(에로),2017-01-19,30,325,2017-02-01,2531
5388,재키,칠레,주식회사 풍경소리,10113,2469804,12세이상관람가,어드벤처,2017-01-25,67,1402,2017-02-07,23280
5389,아내의 남자,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,멜로/로맨스,2017-01-20,1,1,2017-02-02,0
5390,딸의 친구,한국,(주)소나무픽쳐스,147,0,청소년관람불가,멜로/로맨스|드라마,2017-01-21,1,1,2017-02-03,0
5391,슬롯머신: 하나씩 벗기기,일본,(주)씨맥스커뮤니케이션즈,14,0,청소년관람불가,코미디|드라마,2017-02-01,1,1,2017-02-14,0
5392,같이 목욕하는 가정교사,일본,(주)리틀빅픽쳐스,38,0,15세이상관람가,스릴러|드라마,2017-02-02,1,1,2017-02-15,0
5393,형부와 처제,한국,씨제이이앤엠(주),1,0,12세이상관람가,애니메이션,2017-02-02,1,1,2017-02-15,0
5395,비욘드 리뎀션,캐나다,(주)크리픽쳐스,0,0,15세이상관람가,스릴러,2017-01-23,1,60,2017-02-05,0
5397,뿜어낸 거유 여사원,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-01-19,1,1,2017-02-01,0
5398,이웃집 여자: 기 빨리는 남자,일본,(주)영진크리에이티브,1,0,청소년관람불가,멜로/로맨스|드라마,2017-02-08,1,1,2017-02-21,0
5399,애니멀즈,스페인,유니버설픽쳐스인터내셔널 코리아(유),0,0,청소년관람불가|청소년관람불가,액션|공포(호러)|SF|스릴러,2017-02-13,1,1,2017-02-26,0
5400,데블스 윙즈,미국,(주)피터팬픽쳐스,0,0,15세이상관람가,다큐멘터리,2017-02-16,1,1,2017-03-01,0
5401,가미카제,영국,(주)영화사가을,0,0,청소년관람불가,멜로/로맨스,2017-02-10,2,2,2017-02-23,0
5402,바이킹 레거시,영국,골든타이드픽처스(주),0,0,청소년관람불가,멜로/로맨스,2017-02-20,1,1,2017-03-05,0
5403,쥬라기 테러,미국,스토리 너머|아이 엠,54,0,전체관람가,다큐멘터리,2017-02-09,1,60,2017-02-22,0
5404,야한 목소리-쏠리네,한국,(주)이수C&E,166,0,12세이상관람가,드라마,2017-02-16,1,1,2017-03-01,0
5405,우리 선생님을 고발합니다,슬로바키아,즐감,1653,0,15세이상관람가,액션|드라마,2017-02-13,1,15,2017-02-26,0
5406,젊은 이모들: 어린 남자를 탐하다,일본,(주)소나무픽쳐스,1,0,청소년관람불가,멜로/로맨스,2017-02-09,1,1,2017-02-22,0
5407,더 소노 시온: 소노 시온이라는 생물,일본,(주)케이알씨지,0,0,청소년관람불가,액션|드라마,2017-02-22,5,5,2017-03-07,32
5408,런던 타운,미국,(주)영화사가을,200,628611,청소년관람불가,멜로/로맨스,2017-02-16,15,47,2017-03-01,443
5409,임베디드,호주,주식회사 씨엠닉스,0,0,12세이상관람가,코미디|멜로/로맨스,2017-02-13,1,1,2017-02-26,0
5410,파노스와 요르고스 그리고 당나귀,독일,(주)도키엔터테인먼트,0,6161,청소년관람불가,성인물(에로),2017-02-11,1,7,2017-02-24,0
5411,일본 엄마,한국,(주)시네마리퍼블릭,83,0,청소년관람불가,드라마,2017-02-09,20,125,2017-02-22,0
5412,핵소 고지,미국,와이드 릴리즈(주),1109176,3781168,전체관람가,애니메이션|어드벤처,2017-02-22,442,23123,2017-03-07,166783
5413,중년 부부의 섹스 교육,일본,무브먼트|영화사 몸,2,0,15세이상관람가,드라마,2017-02-23,1,1,2017-03-08,0
5414,가족의 재구성,한국,그린나래미디어(주),0,0,15세이상관람가,드라마,2017-02-14,20,165,2017-02-27,0
5415,매직키드 보보,말레이시아,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-03-01,219,6535,2017-03-14,16266
5416,헤픈젤: 비밀의 몸캠,한국,(주)컨텐츠 빌리지,175,0,청소년관람불가,멜로/로맨스,2017-02-15,20,159,2017-02-28,0
5417,육덕 도우미를 노리는 손길,일본,(주)모멘텀엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-03-09,1,1,2017-03-22,0
5418,내 여자의 엄마,한국,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2017-02-22,19,109,2017-03-07,0
5419,착한 자매: 남편 교환의 날,일본,(주)영화사가을,9,0,청소년관람불가,멜로/로맨스,2017-02-21,1,54,2017-03-06,0
5420,50가지 그림자: 심연,미국,(주)소나무픽쳐스,16508,248488,15세이상관람가,액션,2017-02-09,419,24738,2017-02-22,181941
5421,문라이트,미국,(주)블루브릭,0,555706,15세이상관람가,액션,2017-02-22,170,7923,2017-03-07,115738
5422,폭유 여관주인님,일본,씨너스엔터테인먼트(주),1,0,청소년관람불가,드라마|가족|코미디,2017-02-09,1,1,2017-02-22,0
5423,걸 온 더 트레인,미국,(주)도키엔터테인먼트,155070,6155130,청소년관람불가,성인물(에로),2017-03-09,331,4046,2017-03-22,27449
5424,퍼펙트 웨폰,미국,(주)영진크리에이티브,0,0,청소년관람불가,멜로/로맨스|드라마,2017-02-09,1,20,2017-02-22,0
5425,금빛 모자이크 프리티 데이즈,일본,(주)모멘텀엔터테인먼트,0,0,15세이상관람가,판타지|드라마|미스터리,2017-02-16,80,1023,2017-03-01,4339
5426,임페리엄,미국,(주)시네마리퍼블릭,0,2230513,청소년관람불가,액션|범죄|스릴러,2017-02-23,3,3,2017-03-08,46
5427,콩: 스컬 아일랜드,미국,(주)시네마리퍼블릭,54,1406099,청소년관람불가,액션|스릴러,2017-03-08,780,93804,2017-03-21,1595383
5428,샤룩칸의 팬,인도,주식회사 풍경소리,0,0,15세이상관람가,액션|어드벤처|전쟁,2017-02-23,3,6,2017-03-08,107
5429,파워캐치 완다: 버그본의 지구 습격,일본,주식회사 루믹스미디어,0,0,15세이상관람가,공포(호러)|SF,2017-03-09,59,195,2017-03-22,0
5430,마이펫 오지,스페인,(주)콘텐츠윙,1534,0,청소년관람불가,멜로/로맨스|코미디,2017-02-16,390,16002,2017-03-01,119790
5431,아티스트: 다시 태어나다,한국,(주)투윈글로벌,0,860822,15세이상관람가,코미디|드라마,2017-03-09,119,638,2017-03-22,5813
5432,안해,한국,(주)소나무픽쳐스,0,0,청소년관람불가,멜로/로맨스,2017-02-23,20,165,2017-03-08,0
5433,시티 워: 익스트림 킬러,미국,제인앤유,1,0,12세이상관람가,다큐멘터리,2017-02-28,50,1057,2017-03-13,1097
5434,네모난원,한국,레인메이커필름,10480,53650,15세이상관람가,드라마,2012-12-06,15,818,2012-12-19,7166
5435,싱글라이더,한국,(주)시네마리퍼블릭,0,3198226,청소년관람불가,스릴러|미스터리|멜로/로맨스,2017-02-22,554,65584,2017-03-07,344469
5436,아주 긴 변명,일본,(유)영화사 화수분,16995,104800,12세이상관람가,드라마|코미디,2017-02-16,49,597,2017-03-01,7234
5437,10일간의 원나잇 스탠드,프랑스,YJ COMPANY,503,0,청소년관람불가,멜로/로맨스|드라마,2012-11-29,1,252,2012-12-12,0
5438,극장판 빰바라빤쮸: 바나나 왕국의 비밀,일본,판씨네마(주),0,188329,15세이상관람가,드라마|전쟁,2017-02-22,140,1051,2017-03-07,10341
5439,도성풍운 2,홍콩,(주)투윈글로벌,50988,0,청소년관람불가,성인물(에로),2017-02-23,5,5,2017-03-08,52
5440,아내의 음란한 정사,일본,조박픽쳐스,1,0,청소년관람불가,멜로/로맨스,2017-03-03,1,1,2017-03-16,0
5441,26년,한국,(주)박수엔터테인먼트,470205,9552067,전체관람가,애니메이션,2012-11-29,442,113921,2012-12-12,2069773
5442,아메리칸 초밥왕,미국,노바엔터테인먼트 ,0,0,청소년관람불가,멜로/로맨스|드라마,2017-03-02,5,5,2017-03-15,231
5443,남편보다 불륜이 좋아,일본,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-03-16,1,1,2017-03-29,0
5444,이자카야 모녀 스와핑,일본,(주)소나무픽쳐스,0,0,청소년관람불가,멜로/로맨스|드라마,2017-03-01,1,1,2017-03-14,0
5445,당일치기 온천여행,일본,(주)소나무픽쳐스,1,0,청소년관람불가,멜로/로맨스,2017-03-01,1,1,2017-03-14,0
5446,23 아이덴티티,미국,유니버설픽쳐스인터내셔널 코리아(유),503910,1306207,청소년관람불가,드라마|멜로/로맨스,2017-02-22,503,137005,2017-03-07,1562611
5447,신 고질라,일본,CGV아트하우스,314229,125698,15세이상관람가,드라마,2017-03-08,156,746,2017-03-21,7092
5448,선배의 여자친구 무삭제,한국,(주)도키엔터테인먼트,1,0,청소년관람불가,성인물(에로),2017-02-23,1,1,2017-03-08,0
5449,해빙,한국,씨제이이앤엠(주),360066,8206085,청소년관람불가,드라마|스릴러|미스터리,2017-03-01,828,386128,2017-03-14,1165206
5450,부정한 아내들,일본,모비딕엔터테인먼트(주),1,0,청소년관람불가,액션|SF,2017-03-03,1,1,2017-03-16,0
5451,여직원들 : 직장연애사 무삭제판,한국,(주)퍼스트런,123,0,전체관람가,애니메이션,2017-02-21,1,1,2017-03-06,0
5452,용을 찾아서,중국,THE 픽쳐스,0,0,청소년관람불가,범죄|스릴러|드라마,2017-02-22,56,788,2017-03-07,8638
5453,센티멘트 오브 더 플레시,프랑스,워너브러더스 코리아(주),0,0,12세이상관람가|12세이상관람가,액션|어드벤처|판타지,2012-12-05,1,203,2012-12-18,0
5454,음란 온천정사,일본,주식회사 씨엠닉스,1,0,15세이상관람가,액션|스릴러|드라마,2017-03-16,1,1,2017-03-29,0
5455,더 스토리: 세상에 숨겨진 사랑,미국,(주)에이원엔터테인먼트|(주)삼지애니메이션,0,6304424,전체관람가,애니메이션|액션|어드벤처,2012-12-06,94,3586,2012-12-19,35280
5456,로건,미국,롯데쇼핑㈜롯데엔터테인먼트,525599,1597858,전체관람가,애니메이션|어드벤처,2017-03-01,849,256255,2017-03-14,1859453
5457,비전스,미국,(주)콘텐츠판다,67997,0,15세이상관람가,드라마|범죄|미스터리,2017-03-15,1,1,2017-03-28,0
5458,친구부부 : 욕망의 스와핑,한국,(주)콘텐츠윙,66,0,청소년관람불가,드라마|멜로/로맨스,2017-02-14,20,125,2017-02-27,0
5459,금병매2,홍콩,노바엔터테인먼트 ,2182,89,청소년관람불가,액션,2017-02-13,1,13,2017-02-26,0
5460,토처드,미국,(주)팝엔터테인먼트,0,0,15세이상관람가,드라마|멜로/로맨스,2012-12-05,1,100,2012-12-18,0
5461,미인어,중국,워너브러더스 코리아(주),261670,126259,15세이상관람가,드라마,2017-02-22,60,443,2017-03-07,3871
5462,루시드 드림,한국,(주)영화사 진진,0,7547952,15세이상관람가,드라마,2017-02-22,461,26333,2017-03-07,101821
