,movie_name,movie_code,director_name,director_code,nation,release_date,day1_date,day1_screen,day1_audience,day14_date,day14_audience
225, 미확인 동영상 : 절대클릭금지,20110312,김태경,20111601,한국,2012-05-30,2012-05-30,236,16702,2012-06-12,767826
226, 셋 업,20126591,마이크 건서,20126365,미국,2012-05-30,2012-05-30,0,0,2012-06-12,0
227, 스노우 화이트 앤 더 헌츠맨,20113745,루퍼트 샌더스,20127329,미국,2012-05-30,2012-05-30,409,30024,2012-06-12,617485
228, 차형사,20124065,신태라,10040658,한국,2012-05-30,2012-05-30,395,48130,2012-06-12,910397
229, 다른나라에서,20124350,홍상수,10089497,한국,2012-05-31,2012-05-31,35,1843,2012-06-13,20325
230, 블루 발렌타인,20126026,데릭 시엔프랜스,20128509,미국,2012-05-31,2012-05-31,14,748,2012-06-13,9768
231, 엄마에게,20090105,이홍재,10058231,한국,2012-05-31,2012-05-31,4,37,2012-06-13,351
232, 파이판,20111400,제이민,20128589,중국,2012-05-31,2012-05-31,1,2,2012-06-13,0
233, 마다가스카3 : 이번엔 서커스다!,20124136,에릭 다넬|톰 맥그라스|콘래드 베논,10048039|10080866|10076486,미국,2012-06-06,2012-06-06,509,226836,2012-06-19,1030621
234, 프로메테우스,20125086,리들리 스콧,10019469,미국,2012-06-06,2012-06-06,521,177078,2012-06-19,840046
235, 후궁 : 제왕의 첩,20113533,김대승,10003845,한국,2012-06-06,2012-06-06,558,272166,2012-06-19,1851897
236, 슈퍼스타,20125430,임진순,10058831,한국,2012-06-07,2012-06-07,16,109,2012-06-20,1370
237, 금의위 : 14 검의 비밀,20126573,이인항,10057088,홍콩,2012-06-14,2012-06-14,35,691,2012-06-27,8502
238, 더 스토닝,20112715,사이러스 노라스테,10034320,미국,2012-06-14,2012-06-14,16,264,2012-06-27,4660
239, 더 씽,20126617,매티스 반 헤이닌겐 주니어,20128809,미국,2012-06-14,2012-06-14,172,5038,2012-06-27,50620
240, 락아웃: 익스트림미션,20124946,제임스 매더스|스테판 St. 레게르,10064084|20128130,미국,2012-06-14,2012-06-14,328,33802,2012-06-27,450051
241, 방황하는 소녀들,20127226,위트 스틸먼,10052913,미국,2012-06-14,2012-06-14,1,5,2012-06-27,0
242, 사다코 3D : 죽음의 동영상,20125646,하나부사 츠토무,20127909,일본,2012-06-14,2012-06-14,243,16432,2012-06-27,122299
243, 시작은 키스!,20126408,다비드 포앙키노스|스테판 포엔키노스,20128730|10038811,프랑스,2012-06-14,2012-06-14,29,935,2012-06-27,17287
244, 지알로,20127087,다리오 아르젠토,10009624,미국,2012-06-14,2012-06-14,1,100,2012-06-27,0
245, 음란한 여교사의 알바,20127387,코우야 타다시,20166403,일본,2012-06-15,2012-06-15,1,75,2012-06-28,0
246, 파우스트,20124366,데스 맥가너프,20166583,미국,2012-06-19,2012-06-19,2,15,2012-07-02,0
247, 모든 여자에게 거짓이 있다,20127492,호우 라충소|호라이 타다아키,20129650|20167863,일본,2012-06-20,2012-06-20,1,10,2012-07-03,0
248, 뉴타입 히어로 얏타맨,20126590,히시다 마사카즈|사사가와 히로시,20129369|20129370,일본,2012-06-21,2012-06-21,8,36,2012-07-04,2003
249, 두 개의 문,20112443,김일란|홍지유,10005439|10089864,한국,2012-06-21,2012-06-21,16,1079,2012-07-04,20124
250, 두 번의 결혼식과 한 번의 장례식,20124061,김조광수,10005655,한국,2012-06-21,2012-06-21,66,3372,2012-07-04,38684
251, 미쓰GO,20113532,박철관,10029406,한국,2012-06-21,2012-06-21,417,58579,2012-07-04,592859
252, 설마 그럴리가 없어,20126624,조성규,10065915,한국,2012-06-21,2012-06-21,6,74,2012-07-04,1252
253, 스페셜 포스,20126508,스테판 리보자드,20128749,프랑스,2012-06-21,2012-06-21,3,34,2012-07-04,0
254, 슬럿,20127389,하갈 벤 애셔,20129632,독일,2012-06-21,2012-06-21,0,0,2012-07-04,0
255, 아부의 왕,20124055,정승구,10061917,한국,2012-06-21,2012-06-21,410,48745,2012-07-04,469145
256, 페이스 블라인드,20126413,줄리앙 마그넷,10069553,미국,2012-06-21,2012-06-21,179,11849,2012-07-04,88844
257, I AM,20113553,최진성,10072781,한국,2012-06-21,2012-06-21,137,3407,2012-07-04,29789
258, 네 무덤에 침을 뱉어라,20127507,스티븐 R. 몬로,10039654,미국,2012-06-28,2012-06-21,0,0,2012-07-11,0
259," 동학, 수운 최제우",20127633,박영철,20120221,한국,2012-06-28,2012-06-28,1,5,2012-07-11,0
260, 러버즈 고무옷의 그녀,20127491,와타나베 타카후미,20129649,일본,2012-06-28,2012-06-28,1,3,2012-07-11,0
261, 레드나잇,20127632,줄리앙 카본|로랑 코티오드,10069560|10016117,홍콩,2012-06-28,2012-06-28,0,0,2012-07-11,0
262, 빅뱅,20127631,토니 크란츠,10080200,미국,2012-06-28,2012-06-28,0,0,2012-07-11,0
263, 어메이징 스파이더맨,20126077,마크 웹,10024339,미국,2012-06-28,2012-06-28,"1,001",272155,2012-07-11,3648515
264, 음란한 여간호사,20127566,코우야 타다시,20166403,일본,2012-06-28,2012-06-28,1,75,2012-07-11,0
265, 캐빈 인 더 우즈,20126566,드류 고다드,10013220,미국,2012-06-28,2012-06-28,267,23403,2012-07-11,223001
266, 폭풍의 언덕,20126506,안드레아 아놀드,10043309,영국,2012-06-28,2012-06-28,17,941,2012-07-11,14936
267, 해피 해피 브레드,20126446,미시마 유키코,20128649,일본,2012-06-28,2012-06-28,9,291,2012-07-11,6095
268, 홍금보의 채리불권,20127669,황명승,20166495,홍콩,2012-06-28,2012-06-28,1,2,2012-07-11,0
269, 마법의 섬,20124367,월리엄 크리스티,20166322,미국,2012-07-04,2012-06-28,0,0,2012-07-17,0
270, 좀비108,20127819,전인호,20166380,대만,2012-07-04,2012-07-04,1,77,2012-07-17,0
271, 더 레이븐,20113821,제임스 맥티그,10064100,미국,2012-07-05,2012-07-05,250,18886,2012-07-18,153516
272, 딥 인 더 우드,20127493,브누와 쟉꼬,10031718,프랑스,2012-07-05,2012-07-05,1,17,2012-07-18,0
273, 모모와 다락방의 수상한 요괴들,20127108,오키우라 히로유키,10050896,일본,2012-07-05,2012-07-05,195,6883,2012-07-18,262267
274, 미드나잇 인 파리,20126686,우디 알렌,10052035,미국,2012-07-05,2012-07-05,171,13947,2012-07-18,235816
275, 연가시,20124062,박정우,10029181,한국,2012-07-05,2012-07-05,515,191274,2012-07-18,3591110
276, 욕망,20128050,안토니오 자발라 쿠글러,20120141,멕시코,2012-07-05,2012-07-05,1,2,2012-07-18,0
277, 키드넵 : 한밤의 침입자,20127666,미구엘 엔젤 비바스,10026921,스페인,2012-07-05,2012-07-05,0,0,2012-07-18,0
278, 헤이와이어,20126410,스티븐 소더버그,10039429,미국,2012-07-05,2012-07-05,193,7147,2012-07-18,51467
279, 옆집 누나 오후의 정사,20128231,타카하라 히데카즈,20166828,일본,2012-07-10,2012-07-10,1,10,2012-07-23,0
280," 간호사, 오후의 정사 2",20128229,쿠보데라 카즈토,20120521,일본,2012-07-12,2012-07-12,1,10,2012-07-25,0
281, 나는 공무원이다,20113391,구자홍,10002240,한국,2012-07-12,2012-07-12,269,25462,2012-07-25,217483
282, 데이즈 오브 다크니스,20128309,제이크 케네디,20120301,미국,2012-07-12,2012-07-12,0,0,2012-07-25,0
283, 두 개의 달,20125916,김동빈,10003947,한국,2012-07-12,2012-07-12,311,30747,2012-07-25,421445
284, 로스트 인 베이징,20078769,리 위,10019341,중국,2012-07-12,2012-07-12,3,15,2012-07-25,0
285, 리미트리스,20126745,닐 버거,10009032,미국,2012-07-12,2012-07-12,149,10180,2012-07-25,121520
286, 모피를 입은 비너스,20119997,송예섭,10037137,한국,2012-07-12,2012-07-12,1,35,2012-07-25,367
287, 백자의 사람 : 조선의 흙이 되다,20127046,타카하시 반메이,10009936,일본,2012-07-12,2012-07-12,18,106,2012-07-25,2908
288, 베스트 엑조틱 메리골드 호텔,20126470,존 매든,10067817,영국,2012-07-12,2012-07-12,146,5411,2012-07-25,52193
289," 섹스, 거짓말 그리고 비디오 테이프",20126668,봉만대,10031639,한국,2012-07-12,2012-07-12,8,103,2012-07-25,965
290, 술이 깨면 집에 가자,20124927,히가시 요이치,10090882,일본,2012-07-12,2012-07-12,9,74,2012-07-25,1068
291, 스트리트 댄스 2: 라틴배틀,20127211,맥스 기와|다니아 파스퀴니,20115394|10009249,영국,2012-07-12,2012-07-12,133,4592,2012-07-25,0
292, 애니씽 포 허,20126076,프레드 카바예,20113761,프랑스,2012-07-12,2012-07-12,1,1,2012-07-25,0
293, 에브리씽 머스트 고,20127427,댄 러쉬,20129669,미국,2012-07-12,2012-07-12,7,124,2012-07-25,823
294, 잃어버린 황금을 찾아서,20128348,에릭 베스나드,10048130,프랑스,2012-07-12,2012-07-12,2,4,2012-07-25,0
295, 철암 계곡의 혈투,20111027,지하진,20113543,한국,2012-07-12,2012-07-12,10,72,2012-07-25,895
296, 캣 런,20127667,존 스톡웰,10068073,미국,2012-07-12,2012-07-12,0,0,2012-07-25,0
297, 내 여친이 야한 이유,20128227,유사 카즈히사,20166382,일본,2012-07-17,2012-07-17,1,10,2012-07-30,0
298, 내 남친은 사이보그,20128529,타지리 유지,10079308,일본,2012-07-19,2012-07-19,1,10,2012-08-01,0
299, 내 슬픈 창녀들의 추억,20127406,헨닝 칼슨,10088686,멕시코,2012-07-19,2012-07-19,11,290,2012-08-01,7529
300, 다크 나이트 라이즈,20112703,크리스토퍼 놀란,10077460,미국,2012-07-19,2012-07-19,"1,058",441089,2012-08-01,4749003
301, 도니도니 삼형제와 아기늑대 침투작전,20128548,하워드 베이커,10087121,미국,2012-07-19,2012-07-19,1,2,2012-08-01,0
302, 레인 폴,20128527,맥스 매닉스,10025399,일본,2012-07-19,2012-07-19,1,2,2012-08-01,30
303, 명탐정 코난: 11번째 스트라이커,20127306,시즈노 코분|야마모토 야스이치로,20113482|20115431,일본,2012-07-19,2012-07-19,262,13507,2012-08-01,388900
304, 엑소시즈머스,20128266,마누엘 카르발로,20120282,스페인,2012-07-19,2012-07-19,0,0,2012-08-01,0
305, 우쿨렐레 사랑모임,20124999,노효두,20128779,한국,2012-07-19,2012-07-19,1,2,2012-08-01,268
306, 조지 해리슨,20126619,마틴 스콜세지,10024735,미국,2012-07-19,2012-07-19,3,105,2012-08-01,1464
307, 카페 드 플로르,20127509,장 마크 발레,10059743,캐나다,2012-07-19,2012-07-19,3,57,2012-08-01,2343
308, 페이크자매의 불륜정사,20128446,카모가와 테츠로,20121101,일본,2012-07-19,2012-07-19,1,75,2012-08-01,0
309, 하와이언 레시피,20127467,사나다 아츠시,10033788,일본,2012-07-19,2012-07-19,4,82,2012-08-01,2193
310, 5백만불의 사나이,20124058,김익로,20125818,한국,2012-07-19,2012-07-19,331,15351,2012-08-01,104684
311, 구멍난 팬티,20128233,모리오카 토시유키,20127593,일본,2012-07-24,2012-07-24,1,10,2012-08-06,0
312, 극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,20127266,쿠스바 고조,10076791,일본,2012-07-25,2012-07-25,155,3673,2012-08-07,149030
313, 도둑들,20124034,최동훈,10072187,한국,2012-07-25,2012-07-25,890,436596,2012-08-07,7596660
314, 무서운 이야기,20124349,정범식|임대웅|홍지영|김곡|김선|민규동,10061758|10058504|10089855|10003598|10004500|10027774,한국,2012-07-25,2012-07-25,238,20457,2012-08-07,294375
315, 아이스 에이지 4: 대륙 이동설,20126667,스티브 마티노|마이크 트메이어,10039050|10022766,미국,2012-07-25,2012-07-25,419,43227,2012-08-07,1285490
316, 파닥파닥,20126010,이대희,20111031,한국,2012-07-25,2012-07-25,38,511,2012-08-07,10421
317, 맛있는 섹스,20128627,쿠로사기 히로시,20166390,일본,2012-07-26,2012-07-26,1,2,2012-08-08,0
318, 미국의 바람과 불,20110340,김경만,10003533,한국,2012-07-26,2012-07-26,2,7,2012-08-08,282
319, 스워드 오브 워,20128607,렌조 마르티넬리,20120803,이탈리아,2012-07-26,2012-07-26,1,10,2012-08-08,0
320, 캔 유 필 잇,20126625,찰리 프리드릭스,20120742,미국,2012-07-26,2012-07-26,4,135,2012-08-08,0
321, 케빈에 대하여,20113486,린 램지,10020800,영국,2012-07-26,2012-07-26,16,989,2012-08-08,17671
322, 할복: 사무라이의 죽음,20127430,미이케 다카시,10027427,일본,2012-07-26,2012-07-26,1,7,2012-08-08,156
323, 서태지 8집: 398일의 기록,20128626,서태지,10035656,한국,2012-07-27,2012-07-27,1,713,2012-08-09,0
324, 에어섹스,20128232,조조 히데오,10066963,일본,2012-07-31,2012-07-31,1,10,2012-08-13,0
325, 그레이브 인카운터,20127630,더 비셔우스 브라더스,20121123,캐나다,2012-08-01,2012-08-01,59,3464,2012-08-14,40240
326, 매직 마이크,20127706,스티븐 소더버그,10039429,미국,2012-08-01,2012-08-01,60,2367,2012-08-14,24965
327, 새미의 어드벤쳐 2,20126406,벤 스타센,10031148,벨기에,2012-08-01,2012-08-01,350,68406,2012-08-14,1026746
328, 피라냐 3DD,20127407,존 걸레거,10067535,미국,2012-08-01,2012-08-01,269,11698,2012-08-14,74494
329, 락 오브 에이지,20127086,아담 쉥크만,10041333,미국,2012-08-02,2012-08-02,235,15897,2012-08-15,90926
330, 말리,20126621,케빈 맥도널드,20112441,미국,2012-08-02,2012-08-02,11,347,2012-08-15,4546
331, 메튜 본의 백조의 호수 3D,20128466,매튜 본,20121281,영국,2012-08-02,2012-08-02,14,498,2012-08-15,4822
332, 스팟걸-교수와 여제자,20128668,신혜성,20166836,한국,2012-08-02,2012-08-02,1,75,2012-08-15,0
333, 애니멀 킹덤,20128407,데이빗 미코드,20120502,호주,2012-08-02,2012-08-02,2,5,2012-08-15,0
334, 통통한 혁명,20124741,민두식,10027782,한국,2012-08-02,2012-08-02,5,38,2012-08-15,475
335, AV 아이돌,20128246,조조 히데오,10066963,한국,2012-08-02,2012-08-02,0,0,2012-08-15,0
336, 러브호텔에서 생긴 일,20128526,카와무라 키요토,20166385,일본,2012-08-07,2012-08-07,1,10,2012-08-20,0
337, 나는 왕이로소이다,20124080,장규성,10060063,한국,2012-08-08,2012-08-08,469,65664,2012-08-21,747569
338, 바람과 함께 사라지다,20124067,김주호,20030155,한국,2012-08-08,2012-08-08,508,172048,2012-08-21,3398402
339, 빌리와 용감한 녀석들 3D,20127887,라인하드 클루스|호거 태프,10014119|10089026,독일,2012-08-08,2012-08-08,226,15196,2012-08-21,234302
340, 황제펭귄 펭이와 솜이,20124933,김진만|김재영,20100264|20127317,한국,2012-08-08,2012-08-08,48,607,2012-08-21,11373
341, 광대를 위한 슬픈 발라드,20128311,알렉스 드 라 이글레시아,10044780,스페인,2012-08-09,2012-08-09,7,83,2012-08-22,1162
342, 금병매 감독판,20128986,전문기,10061266,홍콩,2012-08-09,2012-08-09,1,2,2012-08-22,0
343, 나오미의 아찔한 정사,20128831,쿄우야 타다시,20121282,일본,2012-08-09,2012-08-09,0,0,2012-08-22,0
344, 러브,20128308,유승택,10053780,대만,2012-08-09,2012-08-09,5,52,2012-08-22,644
345, 스테이크 랜드,20128826,짐 믹클,20121081,미국,2012-08-09,2012-08-09,2,4,2012-08-22,0
346, 시스터 ,20127726,우슬라 마이어,20114541,프랑스,2012-08-09,2012-08-09,18,659,2012-08-22,9091
347, 아메리칸 파이: 19금 동창회,20128530,존 허위츠|헤이든 쉬로스버그,10068584|10088619,미국,2012-08-09,2012-08-09,117,2219,2012-08-22,15431
348, 이프 유 다이,20128671,이네 살림,10090898,프랑스,2012-08-09,2012-08-09,1,2,2012-08-22,0
349, 프로젝트 님,20112501,제임스 마쉬,10064077,영국,2012-08-09,2012-08-09,2,15,2012-08-22,541
350, 여인의 숨결,20128310,이세일,10056085,한국,2012-08-10,2012-08-10,1,75,2012-08-23,0
351, 신혼부부 러브 다이어리,20128571,요코야마 카즈히로,20166386,일본,2012-08-14,2012-08-14,1,10,2012-08-27,0
352, 신혼부부 러브 다이어리2,20128570,요코야마 카즈히로,20166386,일본,2012-08-14,2012-08-14,1,10,2012-08-27,0
353, 스텝업4 : 레볼루션,20126448,스콧 스피어,20128650,미국,2012-08-15,2012-08-15,266,79915,2012-08-28,715556
354, 토탈 리콜,20125647,렌 와이즈먼,10015706,미국,2012-08-15,2012-08-15,443,250229,2012-08-28,1151855
355, R2B: 리턴투베이스,20124049,김동원,10003972,한국,2012-08-15,2012-08-15,534,206793,2012-08-28,1098699
356, 내 남친은 사이보그2,20128830,타지리 유지,10079308,일본,2012-08-16,2012-08-16,1,10,2012-08-29,0
357, 대학살의 신,20128549,로만 폴란스키,10016457,프랑스,2012-08-16,2012-08-16,34,950,2012-08-29,13357
358, 아사코의 이룰 수 없는 사랑,20128829,타지리 유지,10079308,일본,2012-08-16,2012-08-16,1,75,2012-08-29,0
359," 그 시절, 우리가 좋아했던 소녀",20128588,구파도,20120722,대만,2012-08-22,2012-08-22,99,1803,2012-09-04,30139
360, 이웃사람,20125920,김휘,10003489,한국,2012-08-22,2012-08-22,473,140700,2012-09-04,2012466
361, 나나나 : 여배우 민낯 프로젝트,20113568,부지영|김꽃비|서영주|양은용,10031684|10003756|20111065|10047032,한국,2012-08-23,2012-08-23,6,21,2012-09-05,858
362, 레드라이트,20128272,로드리고 코르테스,20115532,스페인,2012-08-23,2012-08-23,192,8337,2012-09-05,49925
363, 모든 것은 벗는 것으로 시작됐다,20129088,나카마치 사쿠,20166000,일본,2012-08-23,2012-08-23,1,10,2012-09-05,0
364, 제이니 존스,20128606,데이빗 M. 로젠탈,20120802,미국,2012-08-23,2012-08-23,19,207,2012-09-05,3562
365, 카지노를 털어라,20129090,에두아르드 코르테스,20121451,스페인,2012-08-23,2012-08-23,3,5,2012-09-05,0
366, 히스테리아,20128474,타니아 웩슬러,20120641,영국,2012-08-23,2012-08-23,15,381,2012-09-05,4561
367, 5쿼터,20126386,릭 바이버,10020715,미국,2012-08-23,2012-08-23,19,203,2012-09-05,1909
368, 90분,20127627,박선욱,20110765,한국,2012-08-23,2012-08-23,1,5,2012-09-05,42
369, 공모자들,20124063,김홍선,20125826,한국,2012-08-29,2012-08-29,399,97419,2012-09-11,1389239
370, 락 앤 러브,20126622,데이빗 맥킨지,10011784,영국,2012-08-30,2012-08-30,4,33,2012-09-12,1034
371, 링컨: 뱀파이어 헌터,20125338,티무르 베크맘베토브,10081588,미국,2012-08-30,2012-08-30,327,46858,2012-09-12,343944
372, 메가샤크VS크로코사우러스,20129256,크리스토퍼 레이,20120079,미국,2012-08-30,2012-08-30,1,2,2012-09-12,0
373, 미운오리새끼,20124046,곽경택,10001931,한국,2012-08-30,2012-08-30,163,4352,2012-09-12,45154
374, 베스트러브 그리고 정사,20129313,카타오카 슈지,20115338,일본,2012-08-30,2012-08-30,1,10,2012-09-12,0
375, 벨 아미,20125346,데클란 도넬란|닉 오머로드,20127579|20127580,영국,2012-08-30,2012-08-30,103,4103,2012-09-12,29841
376, 영건 탐정사무소,20127386,오영두,10050570,한국,2012-08-30,2012-08-30,10,75,2012-09-12,889
377, 카즈미-바디미션,20129312,와타베 세이치,20166397,일본,2012-08-30,2012-08-30,1,10,2012-09-12,0
378, 코드,20128672,미미 레더,10027082,미국,2012-08-30,2012-08-30,2,2,2012-09-12,0
379, 플라토닉섹스,20018577,마츠우라 마사코,20132557,일본,2012-08-30,2012-08-30,1,10,2012-09-12,0
380, 피나,20128306,빔 벤더스,10033736,독일,2012-08-30,2012-08-30,4,574,2012-09-12,10080
381, 훌리오와 에밀리아,20128688,크리스티안 히메네즈,20121006,칠레,2012-08-30,2012-08-30,6,77,2012-09-12,1219
382, 577 프로젝트,20128271,이근우,20113255,한국,2012-08-30,2012-08-30,191,10672,2012-09-12,92924
383, 꽃과 나비,20129231,카나자와 카츠지,20165920,일본,2012-09-01,2012-09-01,1,2,2012-09-14,0
384, 여교사의 비밀애,20127567,코우야 타다시,20166403,일본,2012-09-01,2012-09-01,1,6,2012-09-14,0
385, 여비서의 불륜,20129311,교우야 타다시,20166396,일본,2012-09-01,2012-09-01,1,10,2012-09-14,0
